"id","qdap_value_ampl","qdap_nword"
"54100","3.74938","3286"
"54101","0.62828","427"
"54102","-24.13344","4963"
"54103","-7.84664","826"
"54104","-0.0954","453"
"54105","-2.47714","1230"
"54106","-1.31874","519"
"54107","-5.24594","1983"
"54108","-7.27616","1516"
"54109","-1.98456","941"
"54110","-0.68224","544"
"54111","-6.77238","1518"
"54112","-8.7253","713"
"54113","-4.57896","3643"
"54114","-0.93264","1242"
"54115","-0.9934","1502"
"54116","-1.4383","565"
"54117","-5.39172","1740"
"54118","3.40936","612"
"54119","-11.3427","1872"
"54120","-0.18218","743"
"54121","0.58842","1492"
"54122","1.3226","286"
"54123","-4.4092","1207"
"54124","-4.30216","1697"
"54125","-6.47704","1617"
"54126","-1.91188","796"
"54127","-3.08818","1000"
"54128","-5.92462","863"
"54129","2.26258","1653"
"54130","-13.78154","2986"
"54131","-0.39602","306"
