"id","Inflation","InflationMutationen"
"52435","0","0"
"52436","0","0"
"52437","0","0"
"52438","0","0"
"52439","0","0"
"52440","0","0"
"52441","0","0"
"52442","0","0"
"52443","0","0"
"52444","0","0"
"52445","1","1"
"52446","0","0"
"52447","0","0"
"52448","0","1"
"52449","0","0"
"52450","0","0"
"52451","1","1"
"52452","0","0"
"52453","0","0"
"52454","0","0"
"52455","0","0"
"52456","0","0"
"52457","0","0"
"52458","0","0"
"52459","0","0"
"52460","0","0"
"52461","0","0"
"52462","0","0"
"52463","0","0"
