"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"47020",0.0397928571428571,196,5,4,-0.5779,0.9672,198,0.3893,0.9632,-0.5635,0.3997
"47021",0.0576188179488106,44,0,1,0,0.3822,47,0.3822,0.3822,0,0.3822
"47022",0,38,3,0,-1.83,0,41,-1.83,0,-1.83,-1.83
"47023",0.000488677777425221,67,0,2,0,0.008,69,0.008,0,0,0
"47024",-0.0738222721970844,188,6,7,-1.7513,0.1276,192,-1.6237,0.1036,-1.6728,-1.5692
"47025",0.0929305860833086,47,2,0,-0.7028,0,50,-0.7028,0,-0.6331,-0.6331
"47026",0,12,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47027",0,29,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47028",0,12,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47029",-0.0742970202599821,410,4,16,-1.1598,2.1839,416,1.0241,2.0584,-1.155,0.9034
"47030",-0.0219287831720689,2181,41,38,-10.7423,5.2616,2186,-5.4807,3.7348,-6.4577,-2.7229
"47031",0.000834057656228299,23,0,1,0,0.004,26,0.004,0,0,0
"47032",-0.0384326172758424,1415,37,37,-11.1308,2.4002,1420,-8.7306,1.4883,-9.1948,-7.7065
"47033",-0.0534352500918724,42,1,1,-0.3503,0.004,47,-0.3463,0,-0.3503,-0.3503
"47034",-0.0468183256565626,648,26,22,-4.1341,1.5566,652,-2.5775,1.3941,-3.4982,-2.1041
"47035",0.0379971057692347,854,24,23,-6.7838,2.7906,857,-3.9932,2.6255,-6.0965,-3.471
"47036",0.0420737795078826,770,24,30,-6.6724,1.8337,774,-4.8387,1.4649,-5.9341,-4.4692
"47037",-0.113286044253388,124,6,3,-2.2536,0.012,128,-2.2416,0,-2.1997,-2.1997
"47038",0.0395200127260603,818,13,21,-1.6457,3.6731,822,2.0274,2.4812,-1.4415,1.0397
"47039",0,36,1,0,-0.5364,0,41,-0.5364,0,-0.5364,-0.5364
"47040",0.0169612100705941,34,0,1,0,0.0989,36,0.0989,0,0,0
"47041",-0.0766423594861591,71,1,0,-0.6458,0,75,-0.6458,0,-0.6458,-0.6458
"47042",0,24,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47043",0,12,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47044",0,39,1,0,-0.3283,0,42,-0.3283,0,-0.3283,-0.3283
"47045",-0.0541373483166531,145,2,2,-0.2763,0.3756,149,0.0992999999999999,0.3716,-0.2715,0.1001
"47046",-0.0210520492346569,139,2,4,-0.35,0.2411,144,-0.1089,0.2291,-0.3452,-0.1161
"47047",0,15,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47048",-0.0243974019178064,59,0,1,0,0.004,61,0.004,0,0,0
"47049",0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47050",0,46,-999,-999,-999,-999,-999,-999,-999,-999,-999
"47051",0.000657595949221429,37,0,1,0,0.004,39,0.004,0,0,0
"47052",0.0703652463944985,1262,29,65,-10.0011,3.7495,1269,-6.2516,2.6575,-6.5009,-3.8434
"47053",0,51,-999,-999,-999,-999,-999,-999,-999,-999,-999
