"id","qdap_value_ampl","qdap_nword"
"55005","-0.23094","623"
"55006","-1.90838","590"
"55007","4.4491","1261"
"55008","-2.97144","782"
"55009","-2.69634","1433"
"55010","-1.71454","838"
"55011","-4.07758","993"
"55012","0.8369","489"
"55013","1.05272","686"
"55014","-0.04652","261"
"55015","-4.10874","821"
"55016","-2.24272","829"
"55017","-1.29712","991"
"55018","-1.10622","108"
"55019","1.9064","127"
"55020","-2.9776","344"
"55021","-1.42678","1092"
"55022","-4.99738","1411"
"55023","-6.6328","1210"
"55024","-0.57156","918"
"55025","-4.58468","704"
"55026","-2.39196","725"
"55027","0.04096","804"
"55028","-3.62528","792"
"55029","-3.31248","1008"
"55030","-0.94176","1276"
"55031","-0.0658599999999999","1073"
"55032","5.60616","1869"
"55033","-3.95352","1255"
"55034","0.7079","518"
"55035","0.0504400000000002","510"
"55036","-1.93838","343"
"55037","-3.53882","1000"
"55038","-6.56314","1455"
"55039","1.54176","308"
"55040","-3.40868","491"
"55041","-0.59","303"
"55042","13.28386","2240"
"55043","4.1053","1785"
"55044","-6.36214","564"
"55045","-1.65078","802"
"55046","-0.10156","319"
"55047","-1.65068","1257"
"55048","-0.65638","1415"
"55049","-7.6284","1567"
"55050","-2.00824","1340"
"55051","-10.80738","1112"
"55052","2.55874","1575"
"55053","0.85458","2992"
"55054","-17.12008","1454"
