"id","qdap_value_ampl","qdap_nword"
"24339","-0.45682","225"
"24340","-0.2788","265"
"24341","-0.341","413"
"24342","-4.25942","957"
"24343","-0.5666","1216"
"24344","-2.26006","1303"
"24345","-0.7693","591"
"24346","-0.15492","179"
"24347","-2.54054","1709"
"24348","-5.83718","1722"
"24349","-1.72956","1713"
"24350","-0.8012","273"
"24351","-0.1508","173"
"24352","-2.44218","327"
"24353","-3.53606","510"
"24354","-5.23198","1271"
"24355","-1.13794","289"
"24356","-1.16562","378"
"24357","-4.56754","1055"
"24358","-1.83548","301"
"24359","-18.22396","2571"
"24360","-0.29778","798"
"24361","-13.68044","2018"
"24362","-1.61774","4671"
"24363","-1.4525","452"
"24364","-1.1438","446"
"24365","-0.1898","232"
"24366","-2.4174","783"
"24367","-1.24196","942"
"24368","0.46176","2035"
"24369","0.88826","670"
"24370","0.10186","377"
"24371","-0.9659","40"
"24372","-0.18532","83"
"24373","-0.3505","54"
"24374","-6.53532","853"
"24375","-1.60166","323"
"24376","-2.2854","200"
"24377","0.019","80"
"24378","-0.2613","132"
"24379","-1.47658","657"
"24380","-7.00504","1780"
"24381","-2.87104","248"
"24382","-0.4451","1330"
"24383","-4.77658","451"
"24384","-1.0932","121"
"24385","-5.15338","685"
"24386","-0.0476200000000001","487"
"24387","0.05434","161"
"24388","-0.8619","1426"
