"id","qdap_value_ampl","qdap_nword"
"53372","-0.7038","803"
"53373","-2.53434","1242"
"53374","-1.73436","1022"
"53375","-3.44092","1703"
"53376","-6.3764","686"
"53377","-1.8913","317"
"53378","-5.218","1386"
"53379","-0.49724","821"
"53380","0.39422","1714"
"53381","-6.60778","1068"
"53382","-1.08248","802"
"53383","-1.80378","650"
"53384","-0.29808","1732"
"53385","1.95638","1958"
"53386","-6.3327","1272"
"53387","-1.1911","596"
"53388","-1.757","1557"
"53389","-2.54412","475"
"53390","-3.90846","1698"
"53391","-4.45432","1224"
"53392","1.13064","1138"
"53393","-2.58908","1000"
"53394","-3.46998","1113"
"53395","-16.31948","3697"
"53396","-5.39642","1867"
"53397","0.31672","672"
"53398","-2.8297","1377"
"53399","-3.80458","1138"
"53400","-3.2356","1479"
"53401","1.05988","509"
"53402","0.60896","1009"
"53403","-5.83262","858"
