"id","qdap_value_ampl","qdap_nword"
"50899","-0.74608","298"
"50900","-1.5179","593"
"50901","0.5096","1292"
"50902","-11.38036","1264"
"50903","-0.89938","918"
"50904","-4.28282","712"
"50905","1.54624","1351"
"50906","-2.0905","946"
"50907","-2.4743","1113"
"50908","-13.98658","3460"
"50909","-2.41078","1336"
"50910","-3.92724","819"
"50911","-4.65998","705"
"50912","0.15332","856"
"50913","-0.00559999999999993","1462"
"50914","-8.33202","1906"
"50915","-2.12492","624"
"50916","-5.35648","1792"
"50917","-0.29018","1369"
"50918","-5.36838","1150"
"50919","-8.63338","1185"
"50920","-5.3561","679"
"50921","0.96126","1382"
"50922","-13.22892","3575"
"50923","-2.23286","1302"
