"id","qdap_value_ampl","qdap_nword"
"57141","4.00422","881"
"57142","-8.00332","1720"
"57143","0.8345","1665"
"57144","0.80614","315"
"57145","-2.5378","527"
"57146","-2.91212","767"
"57147","-4.15726","2110"
"57148","-0.41834","642"
"57149","-0.64384","180"
"57150","-0.3898","177"
"57151","-0.88724","248"
"57152","3.2211","379"
"57153","-2.0469","911"
"57154","-3.46368","633"
"57155","2.61202","1965"
"57156","-7.42346","1242"
"57157","-8.5561","2059"
"57158","-0.2964","257"
"57159","-22.89652","2393"
"57160","-4.81642","760"
"57161","1.33726","185"
"57162","0.54674","477"
"57163","-9.95246","1340"
"57164","-3.25416","1287"
"57165","-6.41114","995"
"57166","-3.86352","519"
"57167","-0.00430000000000007","152"
"57168","-4.74396","1204"
"57169","-0.23098","319"
"57170","-1.99318","787"
"57171","-6.6451","1217"
"57172","-0.00808000000000007","355"
"57173","1.33352","1011"
"57174","-5.87888","1765"
"57175","0.5185","529"
"57176","5.82026","1586"
"57177","-4.25502","1592"
"57178","-9.09368","1984"
