"id","qdap_value_ampl","qdap_nword"
"29015","-0.196","111"
"29016","0.35202","316"
"29017","-1.36686","490"
"29018","-0.5743","382"
"29019","-0.50802","375"
"29020","-2.1315","585"
"29021","-1.8784","648"
"29022","-2.0701","1011"
"29023","-4.38686","1995"
"29024","-0.70626","243"
"29025","-0.1237","322"
"29026","-7.32478","829"
"29027","0.4106","148"
"29028","-0.00898000000000006","259"
"29029","-0.1427","161"
"29030","-0.6258","190"
"29031","-0.17102","192"
"29032","-4.83378","894"
"29033","0.20522","472"
"29034","-8.93474","1035"
"29035","-3.65832","1718"
"29036","-4.41172","1613"
