"id","qdap_value_ampl","qdap_nword"
"41432","-1.078","201"
"41433","-0.0665","201"
"41434","-1.0026","238"
"41435","-3.92624","1150"
"41436","1.98604","363"
"41437","-0.46724","1339"
"41438","-0.3762","242"
"41439","-2.85388","279"
"41440","2.09408","395"
"41441","-0.8107","302"
"41442","0.0178400000000001","1297"
"41443","-1.96884","1016"
"41444","-3.09312","857"
"41445","1.45664","549"
"41446","-10.5402","1932"
"41447","-3.96534","562"
"41448","-6.15764","889"
"41449","-3.90424","684"
"41450","-2.1136","228"
"41451","0.000639999999999989","415"
"41452","-5.4559","1765"
"41453","-5.28736","1215"
"41454","-1.79874","866"
"41455","-5.41696","1933"
"41456","-0.7076","60"
"41457","-1.69544","783"
"41458","-2.4155","708"
"41459","-2.01682","383"
"41460","-1.42246","1445"
"41461","0.6774","549"
"41462","-1.43756","645"
"41463","-4.74758","585"
"41464","-1.2455","268"
"41465","5.18722","848"
"41466","-0.42894","606"
"41467","-0.8802","922"
"41468","-4.01954","1275"
"41469","0.0472","233"
"41470","-8.61806","1014"
"41471","-3.77572","1184"
"41472","-1.41356","314"
"41473","-1.78836","2348"
"41474","-0.0285199999999997","1963"
"41475","-0.8594","174"
"41476","-0.7173","110"
"41477","-6.44282","1349"
"41478","-1.075","125"
"41479","0.20172","284"
"41480","-0.76316","390"
"41481","-2.4081","259"
"41482","-1.06564","710"
"41483","1.1713","888"
"41484","-0.1695","844"
"41485","0.1327","2097"
"41486","3.01138","526"
"41487","-0.04254","878"
"41488","-4.59516","1038"
"41489","0.6011","179"
"41490","-8.05028","2315"
"41491","0.24986","208"
"41492","-1.56302","1710"
"41493","4.11506","1294"
"41494","-5.59734","293"
"41495","-1.93234","315"
"41496","-0.4011","133"
"41497","-0.9102","265"
"41498","-2.07338","1762"
"41499","0.6821","169"
"41500","-2.6159","1198"
"41501","-4.0748","426"
"41502","0.18068","158"
"41503","-0.99764","2279"
