"id","qdap_value_ampl","qdap_nword"
"23317","1.84516","616"
"23318","-10.00656","4725"
"23319","0.50534","624"
"23320","1.99264","360"
"23321","-2.6074","1991"
"23322","-2.53582","1507"
"23323","-1.9091","418"
"23324","-3.6789","1179"
"23325","-0.8538","192"
"23326","-9.30674","1584"
"23327","-0.1222","574"
"23328","-1.35564","286"
"23329","-1.4738","299"
"23330","3.486","569"
"23331","-4.70868","1328"
"23332","-0.6039","145"
"23333","2.33976","556"
"23334","-2.45042","363"
"23335","-2.91444","363"
"23336","-1.74414","1176"
"23337","-8.14902","1810"
"23338","2.8965","544"
"23339","-0.122","192"
"23340","-4.57272","1221"
"23341","-2.22862","188"
"23342","-1.62072","904"
"23343","0.22768","253"
"23344","3.82918","1302"
"23345","-0.57178","374"
"23346","-5.9627","606"
"23347","-0.8172","596"
"23348","1.93588","1049"
"23349","-3.07784","732"
"23350","0.3131","493"
"23351","-0.415","406"
"23352","-2.33356","1024"
"23353","-0.4951","178"
"23354","0.14946","229"
"23355","-3.289","1159"
"23356","-2.1525","108"
"23357","-0.000799999999999999","10"
"23358","-1.27634","443"
"23359","0.23806","336"
"23360","0.52804","335"
"23361","-0.579","87"
"23362","0.6475","68"
"23363","-2.50974","1295"
"23364","-0.34026","307"
"23365","0.7641","606"
"23366","-1.09882","393"
"23367","-1.77964","228"
"23368","2.97038","536"
"23369","-1.4551","405"
"23370","0.60348","374"
