"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"22192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
"22242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2000"
