"id","qdap_value_ampl","qdap_nword"
"31469","-0.1414","205"
"31470","-5.2964","505"
"31471","1.0685","148"
"31472","-3.9721","574"
"31473","-2.28176","499"
"31474","0.0032","129"
"31475","0.41252","583"
"31476","-4.6471","696"
"31477","0.012","152"
"31478","0","13"
"31479","-7.95172","1110"
"31480","-2.4843","278"
"31481","-1.32732","566"
"31482","-2.1367","506"
"31483","0","187"
"31484","0","187"
"31485","-18.13974","1626"
"31486","-9.09318","2024"
"31487","-4.83736","1337"
"31488","-1.5852","547"
"31489","-1.5983","636"
"31490","0.0834400000000001","568"
"31491","-0.24952","306"
"31492","-2.99764","233"
"31493","-3.88264","470"
"31494","-21.12216","7226"
"31495","-12.54446","1778"
"31496","0.88834","1181"
"31497","-4.2702","1224"
"31498","-15.45976","2041"
"31499","1.4268","272"
"31500","-1.6575","346"
"31501","-0.3479","228"
"31502","5.97318","684"
"31503","-6.78434","1498"
"31504","-1.0372","221"
"31505","-3.3662","644"
"31506","0.2324","147"
"31507","-5.3495","522"
"31508","-0.26684","316"
"31509","-1.62112","754"
"31510","-0.3058","430"
"31511","-2.764","341"
"31512","-3.14014","641"
"31513","1.4587","635"
"31514","-9.34608","2686"
"31515","-0.8794","230"
"31516","2.6275","1208"
"31517","0.97978","812"
"31518","-2.57666","562"
"31519","1.70696","477"
"31520","0.9963","327"
"31521","1.60974","1177"
"31522","1.4033","973"
"31523","-5.69598","1906"
"31524","0.37384","388"
"31525","-8.7962","1094"
"31526","-0.6772","479"
"31527","-1.64106","337"
"31528","-2.96906","596"
"31529","-2.42482","900"
"31530","-1.34084","218"
"31531","-4.66046","1533"
"31532","-25.9413","6269"
"31533","-14.20716","2436"
"31534","0.297800000000001","1081"
"31535","0.8258","666"
"31536","0.4098","298"
"31537","-3.2285","1041"
"31538","-12.95196","2345"
"31539","0.3656","33"
"31540","0.0604","222"
"31541","-1.911","186"
"31542","0.9484","379"
"31543","0.4707","199"
"31544","-0.71936","672"
"31545","0.9405","197"
"31546","0.39736","979"
"31547","-3.31506","493"
"31548","-0.1226","181"
"31549","0.1583","172"
"31550","2.78332","1659"
"31551","-1.61548","444"
"31552","-4.25626","1437"
"31553","0.57712","185"
"31554","-2.84674","626"
