"title","number","date","keywords","link"
"Sprachlos bunt","2001.21.25521","2001-05-17","Politik, , Deutschlernen, Kinder, Kindertagesstätte, Integration, Kindergarten","http://www.zeit.de/2001/21/Sprachlos_bunt"
"Jetzt beginnt das grosse Fressen","2001.21.25522","2001-05-17","Politik, , Italien, Silvio Berlusconi, Marcello Dell'Utri, Italien, Katholische Kirche, Bettino Craxi, Bruttoinlandsprodukt, Giovanni Agnelli, Mafia, Möbel, Umberto Bossi, Chile, Griechenland, Spanien, Ungarn, Mailand, Sizilien, Bologna, Europa, Maastricht, Rom","http://www.zeit.de/2001/21/Jetzt_beginnt_das_grosse_Fressen"
"Wandersleut'","2001.21.25523","2001-05-17","Politik, , Buchenwald, Bundestag, Heimat, Innenminister, Konzentrationslager, Soldat, Statistik, Straftat, Verbrechen, Vernichtungskrieg, Frankreich, Brüssel, Elsass, Straßburg","http://www.zeit.de/2001/21/Wandersleut"
"Die Demut des Tony Blair","2001.21.25524","2001-05-17","Politik, , Tony Blair, Gordon Brown, Margaret Thatcher, Die Linke, Sozialpolitik, David Blunkett, Großbritannien, Labour Partei, England, Europa, Jerusalem","http://www.zeit.de/2001/21/Die_Demut_des_Tony_Blair"
"Im Stau nach Westen","2001.21.25525","2001-05-17","Politik, , Ostpreußen, Europäische Union, Wladimir Putin, Litauen, Russland, Polen, Separatismus, Moskau, Usbekistan, Europa","http://www.zeit.de/2001/21/Im_Stau_nach_Westen"
"Wir stecken in der Sackgasse","2001.21.25526","2001-05-17","Politik, , Polen, Theater, Bank, Beziehung, Bundestag, Entschädigung, Gericht, Parlament, Polen, Regierung, Richter, Opfer, USA, Warschau","http://www.zeit.de/2001/21/Wir_stecken_in_der_Sackgasse"
"Ein gewisses Maß an Tragik","2001.21.25527","2001-05-17","Politik, , Schäuble, Interview, Schäuble, Silvio Berlusconi, Wolfgang Schäuble, CDU, SPD, Friedrich Merz, Arbeitsrecht, Bündnis für Arbeit, Embryonenschutzgesetz, Indianer, Opposition, Rentenpolitik, Stammzellenforschung, Volksparteien, Europa, Karlsruhe, Mecklenburg-Vorpommern","http://www.zeit.de/2001/21/Ein_gewisses_Mass_an_Tragik"
"Sekunde der Wahrheit","2001.21.25528","2001-05-17","Politik, , Bundesliga, Fußball, Gerhard Schröder, Bayer 04 Leverkusen, Energie Cottbus, FC Schalke 04, Real Madrid, SC Freiburg, VfB Stuttgart, VfL Bochum, Bayer AG, Luis Figo, Saison, Kongo, Cottbus, München, Bayern, Dortmund, Europa, Freiburg, Leverkusen, Madrid, Manchester","http://www.zeit.de/2001/21/Sekunde_der_Wahrheit"
"Recht so, Judge Kram","2001.21.25529","2001-05-17","Politik, , Recht, Bank, Bundestag, Entschädigung, Fonds, Gericht, Richter, Stiftung, USA, New York","http://www.zeit.de/2001/21/Recht_so_Judge_Kram"
"Zweierlei Chefs","2001.21.25530","2001-05-17","Politik, , Johannes Rau, Edelgard Bulmahn, FDP, Grüne, Herta Däubler-Gmelin, Justizministerium, SPD-Fraktion, Bundespräsident, Dosenpfand, Embryo, Ethikrat, Forschung, Genforschung, Justizminister, Marketing, Präimplantationsdiagnostik, Präsident, Stammzellenforschung, Berlin","http://www.zeit.de/2001/21/Zweierlei_Chefs"
"","2001.21.25531","2001-05-17","Politik, , Silvio Berlusconi, Napoleon Bonaparte, SPD, Militär, Außenminister, Bundeskanzler, Bundesrat, Helmut Holter, Louis Michel, Ministerpräsident, PDS, Revolution, Italien, Mecklenburg-Vorpommern","http://www.zeit.de/2001/21/48479"
"Wer, bitte, ist hier unzufrieden?","2001.21.25532","2001-05-17","Politik, , Franz Müntefering, SPD, CDU, CSU, Grüne, Manfred Güllner, Matthias Machnig, Bundestagswahl, Forsa, Infratest, PDS, Solidarität, Volksparteien, Zoll, Berlin","http://www.zeit.de/2001/21/Wer_bitte_ist_hier_unzufrieden_"
"Dr. Vernünftig ist wieder da","2001.21.25533","2001-05-17","Politik, , Rumsfeld, Henry Kissinger, Colin Powell, Ford, Bill Clinton, Dick Cheney, USA, Außenminister, Raketenabwehr, Weltall, Irak, USA, Chicago, Europa, Washington D.C","http://www.zeit.de/2001/21/Dr_Vernuenftig_ist_wieder_da"
"Nur Trittins Gesinnungsfreunde?","2001.21.25534","2001-05-17","Politik, , Jürgen Trittin, Atomindustrie, Medizintechnik, Studie, Atomkraftwerk, Krankenhaus, Medizin, Statistik, Technik, Sachsen, Thüringen","http://www.zeit.de/2001/21/Nur_Trittins_Gesinnungsfreunde_"
"Gabi in der Löwengrube","2001.21.25535","2001-05-17","Politik, , Gabriele Zimmer, SPD, Petra Pau, Richard Schröder, DDR, PDS, Chemnitz, Bayern, Manchester","http://www.zeit.de/2001/21/Gabi_in_der_Loewengrube"
"DiplomatischeDienste","2001.21.25536","2001-05-17","Politik, , Muammar al-Gadhafi, Jürgen Chrobog, Bundesregierung, Anschlag, Auswärtiges Amt, Eiszeit, Handel, Landgericht, Libyen, Michael Steiner, Regierungssprecher, Staatssekretär, Berlin, Europa, Oder, Teheran, Tripolis, Washington D.C","http://www.zeit.de/2001/21/DiplomatischeDienste"
"Mammon, Dämon, Hegemon","2001.21.25537","2001-05-17","Politik, , USA, Ernest Hemingway, Frankreich, Willy Brandt, Europa, Paris, Washington D.C","http://www.zeit.de/2001/21/Mammon_Daemon_Hegemon"
"Prometheus in der Falle","2001.21.25538","2001-05-17","Politik, , Grüne, Wissenschaft, Bioethik, Bundespräsident, Embryo, Kabinett, Präimplantationsdiagnostik, Oder","http://www.zeit.de/2001/21/Prometheus_in_der_Falle"
"Rekord","2001.21.25539","2001-05-17","Politik, , Bundesregierung, OECD, Recht, Atomenergie, Bergbau, CO2, Kernkraftwerk, Müll, Solarenergie, Strom, Vorsorge, China, Südafrika, USA, Europa","http://www.zeit.de/2001/21/Rekord"
"Flucht der Forscher","2001.21.25540","2001-05-17","Dossier, , Edelgard Bulmahn, USA, Diplom, Hochschullehrer, Student, Hamburg, Harvard, Heidelberg, Philadelphia","http://www.zeit.de/2001/21/Flucht_der_Forscher"
