"id","qdap_value_ampl","qdap_nword"
"56235","-3.9228","1496"
"56236","1.54836","758"
"56237","1.87782","386"
"56238","1.35774","883"
"56239","-1.22212","821"
"56240","-1.3793","524"
"56241","-2.6286","1237"
"56242","-9.99096","1815"
"56243","-1.2683","758"
"56244","-2.9512","681"
"56245","1.65964","1581"
"56246","1.17722","841"
"56247","-0.0750799999999999","244"
"56248","-1.5822","616"
"56249","-0.59204","784"
"56250","-3.05354","1547"
"56251","-8.356","1829"
"56252","-8.24862","1484"
"56253","-5.79942","2539"
"56254","-1.54214","568"
"56255","-1.42706","831"
"56256","-9.46964","1262"
"56257","-2.5512","980"
"56258","-5.6503","3394"
"56259","-4.1493","777"
"56260","-6.18336","633"
"56261","-2.01352","856"
"56262","-3.55788","1003"
"56263","-3.18668","840"
"56264","-3.78906","298"
"56265","0.38402","213"
"56266","-8.426","2496"
"56267","-1.6224","1155"
"56268","4.22026","2306"
"56269","-3.82068","1170"
"56270","-6.48936","1942"
