"title","number","date","keywords","link"
"Spontaner Verein","1996.9.11042","1996-02-23","Politik, , Pfalz, Ausgrabung, Ausstellung, Expo, Forschung, Aachen, Braunschweig, Magdeburg, Nürnberg","http://www.zeit.de/1996/09/Spontaner_Verein"
"Die zersägte Kirche","1996.9.11043","1996-02-23","Politik, , Kirche, Kirche, Königshaus, Berlin","http://www.zeit.de/1996/09/Die_zersaegte_Kirche"
"Kein Schutz für Terroristen","1996.9.11044","1996-02-23","Politik, , Medien, Algerien, Fernsehen, Flüchtling, Führungskraft, Glaube, Islam, Minderheit, Mord, Schriftsteller, Territorium, Iran, Sudan, Bonn","http://www.zeit.de/1996/09/Kein_Schutz_fuer_Terroristen"
"","1996.9.11045","1996-02-23","Politik, , Jelzin, Präsidentschaftskandidat, Wahl, Jekaterinburg, Moskau","http://www.zeit.de/1996/09/8155"
"Wir brauchen die Gespräche - jetzt!","1996.9.11046","1996-02-23","Politik, , IRA, Abrüstung, Frieden, Gefängnis, Gespräch, Konflikt, Menschenrechtsverletzung, Regierung, Schmerz, Waffenruhe, Waffenstillstand, Wahl, Großbritannien, Irland, Südafrika, Belfast, London, Nordirland","http://www.zeit.de/1996/09/Wir_brauchen_die_Gespraeche_-_jetzt_"
"Beliebt wie kein anderer","1996.9.11047","1996-02-23","Politik, , Silvio Berlusconi, Winston Churchill, Faschismus, Italien, Oscar Luigi Scalfaro, Bologna, Rom","http://www.zeit.de/1996/09/Beliebt_wie_kein_anderer"
"","1996.9.11048","1996-02-23","Politik","http://www.zeit.de/1996/09/8109"
"Papierne Identität","1996.9.11049","1996-02-23","Politik, , Grieche, Bundesregierung, Ausländer, Cornelia Schmalz-Jacobsen, Einbürgerung, Staatsbürgerschaft, Behörde, Bundesverfassungsgericht, Bundesverwaltungsgericht, Bürokratie, Gericht, Personalausweis, Richter, Staatsangehörigkeit, München, Berlin","http://www.zeit.de/1996/09/Papierne_Identitaet"
"Ein Ofen kann auch heiß werden","1996.9.11050","1996-02-23","Politik, , Bündnis für Arbeit, Bürokratie, Spanisch, Schweiz, Österreich, Bonn","http://www.zeit.de/1996/09/Ein_Ofen_kann_auch_heiss_werden"
"Frohe Botschaft im Fußballstadion","1996.9.11051","1996-02-23","Politik, , Sekte, Botschaft, Katholische Kirche, Brasilien, Jesus, Bischof, Johannes Paul II., Lateinamerika, Papst, Sekte, Vatikan, Chile, Guatemala, Portugal, Spanien, Miami, Rio de Janeiro, Washington D.C","http://www.zeit.de/1996/09/Frohe_Botschaft_im_Fussballstadion"
"Ehrgeiziges Projekt","1996.9.11052","1996-02-23","Politik, , Architekt, Gottfried Böhm, Komik, Itzehoe, Berlin, Hamburg, Prag, Wien","http://www.zeit.de/1996/09/Ehrgeiziges_Projekt"
"Die DDR war mein Leben","1996.9.11053","1996-02-23","Politik, , Krenz, DDR, Egon Krenz, Erich Honecker, Kurt Hager, Jassir Arafat,  Jitzchak Rabin, Landgericht, Richter, China, Politik, Sowjetunion, Berlin, Bonn, Moskau, Plauen","http://www.zeit.de/1996/09/Die_DDR_war_mein_Leben"
"Ohne Maske","1996.9.11054","1996-02-23","Politik, , Bühne, Gerhard Schröder, SPD, Grüne, Kurt Beck, Lothar Späth, Roman Herzog, Bundeskanzler, Bundespräsident, CSU-Landtagsfraktion, Fastenzeit, Karneval, Landtag, Opernball, Opposition, Staatsoberhaupt, Steuerreform, Hannover, Oder","http://www.zeit.de/1996/09/Ohne_Maske"
"Wie es uns gefällt","1996.9.11055","1996-02-23","Politik, , Journalismus, Gerd Bucerius, Jürgen Habermas, Ralf Dahrendorf, Epoche, Journalismus, Europa","http://www.zeit.de/1996/09/Wie_es_uns_gefaellt"
"Aus Major wurde Tricky John","1996.9.11056","1996-02-23","Politik, , Scott, John Major, Margaret Thatcher, Saddam Hussein, Henry Kissinger, Michael Heseltine, Minister, Parlament, Regierung, Tricky, Waffenexport, Großbritannien, Irak, Kuwait, London","http://www.zeit.de/1996/09/Aus_Major_wurde_Tricky_John"
"Boris! Felipe! Bill!","1996.9.11057","1996-02-23","Politik, , Männer, Helmut Kohl, Helmut Schmidt, Boris Jelzin, Bill Clinton, Willy Brandt, Franz Josef Strauß, Europarat, Moskau, Russland, Tschetschenien, Bonn, Europa, Oggersheim, Warschau, Westeuropa","http://www.zeit.de/1996/09/Boris_Felipe_Bill_"
"Terror ohne Ende","1996.9.11058","1996-02-23","Politik, , Eta, Anschlag, Frankreich, Spanien, Baskenland, Madrid, Paris","http://www.zeit.de/1996/09/Terror_ohne_Ende"
"Schnitt","1996.9.11059","1996-02-23","Politik, , Rudolf Scharping, Holz, Spiegel, Bonn, Hannover, Mainz, Mannheim","http://www.zeit.de/1996/09/Schnitt"
"Alles wurde von oben bestimmt","1996.9.11060","1996-02-23","Politik, , Berlusconi, Silvio Berlusconi, Fiat, Autodiebstahl, Bilanzfälschung, Glücksspiel, Italien, Justiz, Olivetti, Staatsanwaltschaft, Teleshopping, Mailand","http://www.zeit.de/1996/09/Alles_wurde_von_oben_bestimmt"
"Vorbeugender Gewahrsam","1996.9.11061","1996-02-23","Politik, , Polizei, Bahnhof, Justiz, Prävention, Punk, Straftat, Göttingen, Hannover, Niedersachsen","http://www.zeit.de/1996/09/Vorbeugender_Gewahrsam"
"Die üblichen Verdächtigen","1996.9.11062","1996-02-23","Politik, , Ebert, Medien, Arbeitgeber, Autoindustrie, Bauwirtschaft, Ermittlung, Frührentner, Gewerkschaft, Internet, Strafe, Opfer","http://www.zeit.de/1996/09/Die_ueblichen_Verdaechtigen"
"Frieden heißt nur Sieg","1996.9.11063","1996-02-23","Politik, , Serbien, Slobodan Miloševic , Friedensengel, Jahrestag, Nationalismus, Vertreibung, Bosnien und Herzegowina, Jugoslawien, Kosovo, Kroatien, Serbien, Slowenien, Balkan, Belgrad","http://www.zeit.de/1996/09/Frieden_heisst_nur_Sieg"
"Galeries Lafayette oder Aufbruch zur Mitte","1996.9.11064","1996-02-23","Politik, , Hartung, Jean Nouvel, Peek &amp; Cloppenburg, Stadt, Stadtplanung, Berlin","http://www.zeit.de/1996/09/Galeries_Lafayette_oder_Aufbruch_zur_Mitte"
"Bremen in Not","1996.9.11065","1996-02-23","Politik, , Vulkan, Gewinn, Management, Unternehmen, Verlust, Vulkan, Bremen","http://www.zeit.de/1996/09/Bremen_in_Not"
"Auf ein neues","1996.9.11066","1996-02-23","Politik, , Dayton, Frieden, Krieg, Präsident, Regierung, Stadt, Vertreibung, Rom, Sarajevo","http://www.zeit.de/1996/09/Auf_ein_neues"
"Dieses Blatt ist meine Heimat geworden","1996.9.11067","1996-02-23","Politik, , Marion Gräfin Dönhoff, Adolf Hitler, Oskar Lafontaine, Alice Schwarzer, CDU, Helmut Schmidt, Egon Bahr, Karl Carstens, Auswärtiges Amt, DDR, Finanzamt, Korruption, Polen, USA, Feminismus, Heimat, Kommunismus, Berlin, Singapur, Europa, Potsdam, Südostasien","http://www.zeit.de/1996/09/Dieses_Blatt_ist_meine_Heimat_geworden"
"Im Namen des Islam","1996.9.11068","1996-02-23","Politik, , Türkei, Necmettin Erbakan, D-Mark, Dinosaurier, Dämon, Koalitionsverhandlung, Koran, Marathon, Rhetorik, Türkei, US-Dollar, Aachen, Schwarzes Meer","http://www.zeit.de/1996/09/Im_Namen_des_Islam"
"Wer ist schuld?","1996.9.11069","1996-02-23","Politik, , Krenz, Egon Krenz, Erich Mückenberger, Günter Schabowski, Ronald Reagan, Michail Gorbatschow, DDR, Humboldt-Universität, Kurt Hager, Landgericht, Prozess, Richter, Tötungsdelikt, Kommunistische Partei, Sowjetunion, Spanien, Berlin","http://www.zeit.de/1996/09/Wer_ist_schuld_"
"Rettet den Staat","1996.9.11070","1996-02-23","Politik, , Aufruf, Eta, Frieden, Grundrecht, Sachbeschädigung, Baskenland","http://www.zeit.de/1996/09/Rettet_den_Staat"
"Leuchtbojen auf einem Ozean der Gutwilligkeit","1996.9.11071","1996-02-23","Politik, , USA, Roma, Mexiko, Balkan, Mitteleuropa","http://www.zeit.de/1996/09/Leuchtbojen_auf_einem_Ozean_der_Gutwilligkeit"
"Ton aus für Studio B","1996.9.11072","1996-02-23","Politik, , Medien, Franjo Tudjman, Slobodan Miloševic , Nasa, Kroatien, Fernsehen, Serbien, Bosnien und Herzegowina, Jugoslawien, Belgrad, Sarajevo, Srebrenica, Zagreb","http://www.zeit.de/1996/09/Ton_aus_fuer_Studio_B"
"Risse in der Partei der Einheit","1996.9.11073","1996-02-23","Dossier, , CDU, Volker Rühe, Allianz, Bundestagsfraktion, Bundestagswahlkampf, Dialektik, Günther Krause, PDS, Paul Krüger, Bonn","http://www.zeit.de/1996/09/Risse_in_der_Partei_der_Einheit"
