"title","number","date","keywords","link"
"Parteitag in Rostock: Die neueste Mitte","2009.44.49780","2009-10-24","Politik, Parteitag in Rostock, Gruene, Jamaika-koalition, Bundestagswahl, Grüne, Renate Künast, SPD, Barack Obama, FDP, Rostock, Die Linke, Bundestagswahl, Jamaika, Wahlkampf, Parteitag, Berlin, Nordrhein-Westfalen, Oldenburg, Saarland","http://www.zeit.de/2009/44/Die-Gruenen"
"Finanzkrise: Macht und Marge","2009.44.49781","2009-10-23","Politik, Finanzkrise, Finanzen, Finanzdienstleister, Bank, Gewinn, Bonus, Finanzkrise, Goldman Sachs, Bank, Bear Stearns, Bonus, Eigenkapital, Gewinn, Kapitalismus, Konjunktur, Kreditklemme, Nobelpreis, US-Kongress, Ökonomie, USA","http://www.zeit.de/2009/44/Zeitgeist-44"
"Europäische Linke: Die Privilegierten in Rot","2009.44.49782","2009-10-27","Politik, Europäische Linke, Politische_linke, Europäische Union, Willy Brandt, Bankgeheimnis, Globalisierung, Kommunismus, Niedriglohn, Sozialdemokratie, Umweltverschmutzung, Frankreich, Baltikum, Europa, Madrid, Moskau, Sizilien","http://www.zeit.de/2009/44/OpEd-44-LinkeZukunft"
"Integrationsdebatte: Das wird man wohl noch sagen dürfen !","2009.44.49783","2009-10-25","Politik, Integrationsdebatte, Integration, Auslaenderfeindlichkeit, Thilo Sarrazin, Bundesbank, Dominik Brunner, Seyran Ates, Axel Weber, Hans-Olaf Henkel, Hartz IV, Linkspartei, Ayaan Hirsi Ali, Debatte, Integration, Maria Böhmer, Necla Kelek, Wolfgang Schäuble, Niederlande, Berlin, Europa, Neukölln","http://www.zeit.de/2009/44/Political-Correctness"
"Widerstand gegen schwarz-gelbe Atompolitik: Krawall war gestern","2009.44.49784","2009-10-24","Politik, Widerstand gegen schwarz-gelbe Atompolitik, Kernenergie, Protest, Energiepolitik, Bundeskartellamt, Bundesregierung, FDP, Grüne, Renate Künast, Atomkraft, Atomkraftgegner, Bernhard Heitzer, IHK, Jürgen Großmann, Reaktor, Baden-Württemberg, Elbe, Wackersdorf","http://www.zeit.de/2009/44/Atomprotest"
"Evangelische Kirche: Aus dem Kirchenschlaf gerissen","2009.44.49785","2009-10-23","Politik, Evangelische Kirche, Kirche, Religion, Wolfgang Huber, Margot Käßmann, Katholische Kirche, Bischof, Evangelische Kirche, Führungskraft, Nachfolge, Protestantismus, Rom, Ulm","http://www.zeit.de/2009/44/EKD-Synode"
"Thüringen: Lutherland in Frauenhand","2009.44.49786","2009-10-23","Politik, Thüringen, Thueringen, Cdu, Regierungschef, CDU, Christine Lieberknecht, NPD, Christoph Matschie, DDR, Dietrich Bonhoeffer, Thüringen, Weimar","http://www.zeit.de/2009/44/Lieberknecht"
"Dalai Lama: »Ich bin Marxist«","2009.44.49787","2009-10-22","Politik, Dalai Lama, Tibet, China, Buddhismus, China, Tibet, Boss, Lama, Religion, Autonomie, Bodenschätze, Friedensbewegung, Mentalität, Mongolei, Taiwan, Wasser, Wirtschaftskrise, Asien, Peking","http://www.zeit.de/2009/44/Dalai-Lama"
"Schwarz-Gelb: »Unser größtes Projekt«","2009.44.49788","2009-10-23","Politik, Schwarz-Gelb, Cdu, Fdp, Koalition, Reformpolitik, Politikfelder, FDP, CDU, Sabine Leutheusser-Schnarrenberger, Angela Merkel, Google, Hermann Otto Solms, Bundesgerichtshof, EU-Recht, Europäischer Gerichtshof, Kinderpornografie, Piratenpartei, Stiftung Warentest, Strafverfolgung, Vorratsdatenspeicherung, Bundespräsident, Familienpolitik, Urheberrecht, Karlsruhe, Berlin","http://www.zeit.de/2009/44/Interview-Leutheusser-Schnarrenberger"
"Integration: Unser Cem","2009.44.49789","2009-10-23","Politik, Integration, Tuerkei, Deutsche_Politiker, Integration, Gruene, Vorstand, Cem Özdemir, Grüne, AKP, Abdullah Öcalan, Gymnasium, Hrant Dink, Moritz Hunzinger, Yasar Kemal, Argentinien, Türkei, Baden-Württemberg, Stuttgart","http://www.zeit.de/2009/44/Cem-Oezdemir"
