"id","Inflation","InflationMutationen"
"52032","1","1"
"52033","0","0"
"52034","0","0"
"52035","0","0"
"52036","0","0"
"52037","0","0"
"52038","0","0"
"52039","0","0"
"52040","0","0"
"52041","0","0"
"52042","0","0"
"52043","0","0"
"52044","0","0"
"52045","0","0"
"52046","0","0"
"52047","0","0"
"52048","0","0"
"52049","0","0"
"52050","0","0"
"52051","0","0"
"52052","0","0"
"52053","1","1"
"52054","0","1"
"52055","0","0"
"52056","0","0"
"52057","0","0"
"52058","1","1"
"52059","0","1"
"52060","0","0"
"52061","0","0"
"52062","0","0"
"52063","0","0"
"52064","0","0"
"52065","0","0"
"52066","0","0"
