"title","number","date","keywords","link"
"Stasi-Methoden","1998.50.19376","1998-12-03","Länderspiegel, , Arbeitsgericht, Dissident, Erpressung, Mauerfall, Museum, Videoüberwachung, Wolfgang Templin, Ukraine, Berlin","http://www.zeit.de/1998/50/Stasi-Methoden"
"Wir müssen das Schweigen durchbrechen","1998.50.19377","1998-12-03","Politik, , Richard Freiherr von Weizsäcker, Klaus von Dohnanyi, Martin Walser, Bundespräsident, Debatte, Denkmal, Echo, Eltern, Generation, Ignatz Bubis, Konflikt, Opfer, Weltkrieg, Niederlande, Amsterdam, Berlin, Den Haag","http://www.zeit.de/1998/50/Wir_muessen_das_Schweigen_durchbrechen"
"Sorgen mit Goethe","1998.50.19378","1998-12-03","Politik, , Wirtschaft_und_Konjunktur, Wirtschaft, Sparen, Kulturpolitik, Kultur, Internationale_Beziehungen, Aussenpolitik, Ausland, Wirtschaft und Konjunktur, Wirtschaft, Sparen, Kulturpolitik, Kultur, Internationale Beziehungen, Außenpolitik, Johann Wolfgang von Goethe, Ausstellung, Auswärtiges Amt, Außenminister, DAAD, Etat, Eurofighter, Kanzleramt, Personalabbau, Sprache, Zeitschrift, Zeitung, Geld, MIT, München","http://www.zeit.de/1998/50/199850.goethe-institute.xml"
"Ablaß","1998.50.19379","1998-12-03","Politik, , Bevölkerung, Greenpeace, Flugzeug, Hut, Lateinamerika, Regenwald, Argentinien, Bolivien, Chile, Mexiko, Peru","http://www.zeit.de/1998/50/Ablass"
"Radikal","1998.50.19380","1998-12-03","Politik, , SPD, Recht, Heinrich-Böll-Stiftung, Ministerpräsident, Schleswig-Holstein","http://www.zeit.de/1998/50/Radikal"
"Kreuzzug gegen Europa","1998.50.19381","1998-12-03","Politik, , Maryja, Jesus, Polen, Bischof, Diözese, Erzbischof, Freimaurer, Sender, USA, Europa, Sowjetunion, Brüssel, Ural","http://www.zeit.de/1998/50/Kreuzzug_gegen_Europa"
"Opium fürs Volk","1998.50.19382","1998-12-03","Politik, , Opium, Rubel, Sender","http://www.zeit.de/1998/50/Opium_fuers_Volk"
"Hausaufgabe","1998.50.19383","1998-12-03","Politik, , EU-Kommission, Jacques Santer, Behörde, Bürokratie, Entlassung, Erkki Liikanen, Euro, Gehalt, Nahost, Parlament, Präsident, Bosnien und Herzegowina","http://www.zeit.de/1998/50/Hausaufgabe"
"Schröder wird scheitern","1998.50.19384","1899-12-31","Politik, , Staat, Internationale_Beziehungen, Europapolitik, Aussenpolitik, Verfassung, EU, Demokratie, Strukturen, Regierung, Reform, Macht, Staat, Internationale Beziehungen, Europapolitik, Außenpolitik, Verfassung, EU, Demokratie, Strukturen, Regierung, Reform, Edmund Stoiber, Europäische Union, Bundesregierung, Agrarpolitik, Arbeitslosenquote, Außenpolitik, Bundestag, EU-Haushalt, EU-Ratspräsidentschaft, Franz Fischler, Währungsunion, Europa, Kosovo, Bayern, Brüssel, Andalusien, Bonn, Niedersachsen","http://www.zeit.de/1998/50/199850.stoiber.neu_.xml"
"Asienkrise? Hier nicht!","1998.50.19385","1998-12-03","Politik, , Taiwan, China, Taiwan, Aung San Suu Kyi, Friedrich-Naumann-Stiftung, Birma, Indonesien, China, Asien, Peking","http://www.zeit.de/1998/50/Asienkrise_Hier_nicht_"
