"id","qdap_value_ampl","qdap_nword"
"54919","-5.92304","1789"
"54920","-0.0556000000000001","650"
"54921","-4.08388","538"
"54922","-9.48566","3150"
"54923","1.82496","1228"
"54924","-0.40672","140"
"54925","-0.36632","1220"
"54926","-2.2645","186"
"54927","4.12816","1345"
"54928","-4.75712","481"
"54929","-5.09882","487"
"54930","-0.33952","239"
"54931","-2.20922","770"
"54932","0.30448","795"
"54933","-4.69682","1666"
"54934","-2.87724","643"
"54935","-1.76322","695"
"54936","-1.59118","927"
"54937","-0.1909","483"
"54938","-6.00138","2568"
"54939","-4.86114","1446"
"54940","-9.92236","999"
"54941","-3.88488","2346"
"54942","-2.03434","1264"
"54943","-13.51992","5460"
"54944","-3.5711","551"
"54945","4.99224","1758"
"54946","-0.89342","402"
"54947","-0.7045","536"
"54948","-5.00364","375"
"54949","1.73136","1023"
"54950","-5.77878","1018"
"54951","-2.30912","825"
"54952","0.3588","331"
"54953","-5.82424","1506"
"54954","10.76304","3695"
"54955","-5.62248","999"
"54956","-3.991","539"
"54957","-4.55682","1870"
"54958","-4.08466","1355"
"54959","1.69584","1301"
"54960","-3.05932","1334"
"54961","-1.40662","2021"
"54962","-3.9008","568"
