"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"53695",-0.0892067659902857,772,24,29,-5.0198,0.5064,776,-4.5134,0.3716,-4.2356,-3.864
"53696",0.037046967466307,1290,23,27,-8.5971,4.4851,1293,-4.112,3.2941,-5.5495,-2.2554
"53697",0.0297488113895224,1186,22,41,-4.7662,0.8834,1189,-3.8828,0.7314,-4.1623,-3.4309
"53698",-0.0334875,256,3,11,-0.5314,1.838,261,1.3066,1.814,-0.5008,1.3132
"53699",-0.0476039592821014,1467,27,44,-4.2842,3.398,1470,-0.8862,2.2869,-3.4156,-1.1287
"53700",-0.0246529188799689,1075,20,47,-6.2986,3.0902,1079,-3.2084,1.4576,-5.3233,-3.8657
"53701",-0.0287391875881314,620,34,13,-12.07,0.4745,621,-11.5955,0.3419,-8.2768,-7.9349
"53702",0.0515550984692899,999,23,35,-4.1,3.6383,1002,-0.4617,2.7006,-3.4219,-0.7213
"53703",-0.0235011060000053,1669,50,50,-13.9044,4.057,1669,-9.8474,3.1683,-11.6279,-8.4596
"53704",-0.0303652132416961,468,11,16,-2.5399,1.6557,473,-0.8842,1.539,-2.5207,-0.9817
"53705",-0.0399444449025322,840,20,19,-5.7634,1.3252,839,-4.4382,1.2732,-5.521,-4.2478
"53706",-0.0197424318064169,1702,40,47,-9.9731,3.7552,1706,-6.2179,2.6413,-7.5543,-4.913
"53707",-0.0730026041107688,1208,24,45,-5.89,5.4861,1211,-0.403900000000001,2.8655,-5.3499,-2.4844
"53708",0.0416541956167743,641,16,23,-4.07,1.0933,646,-2.9767,0.7267,-2.9668,-2.2401
"53709",0.0183342902269446,747,19,31,-5.4179,2.9904,750,-2.4275,2.308,-2.7779,-0.4699
"53710",-0.0171352492541286,897,17,48,-8.8633,1.464,897,-7.3993,0.9323,-4.9697,-4.0374
"53711",0.0869105602043863,621,5,22,-0.6249,2.6696,626,2.0447,2.3768,-0.6153,1.7615
"53712",-0.0466802657781075,427,13,15,-4.8959,0.9458,432,-3.9501,0.8351,-4.2527,-3.4176
"53713",0.0670864547929954,3211,37,118,-11.5685,9.0933,3216,-2.4752,5.2941,-8.9702,-3.6761
"53714",-0.0345626815257203,306,4,14,-2.751,1.9578,311,-0.7932,1.8269,-2.751,-0.9241
"53715",0.0144655977587695,216,1,8,-0.3865,0.2166,221,-0.1699,0,-0.3865,-0.3865
"53716",-0.0176564178391057,561,5,20,-0.7788,2.6146,566,1.8358,2.0837,-0.7248,1.3589
"53717",-0.0410642883920689,1517,29,49,-7.6877,3.04,1520,-4.6477,2.1332,-5.4747,-3.3415
"53718",-0.0842251065196265,1650,18,51,-2.3255,5.4391,1654,3.1136,5.0379,-1.8249,3.213
"53719",-0.0260788031159909,1926,28,54,-7.2058,6.1231,1930,-1.0827,4.6005,-6.6497,-2.0492
"53720",-0.130180051395879,851,31,23,-9.2729,3.6396,856,-5.6333,2.6914,-7.4169,-4.7255
"53721",0.0499588934390449,1248,13,40,-4.4842,4.0968,1250,-0.3874,3.5966,-4.0929,-0.4963
"53722",-0.098723992119052,2068,25,49,-6.8489,8.465,2069,1.6161,7.3663,-6.0493,1.317
"53723",-0.0378526848567582,1445,24,47,-6.3462,5.3075,1448,-1.0387,3.9813,-5.2755,-1.2942
