"id","value","nword"
"33122",0.00529453988953513,1533
"33123",0.0654698315672875,1637
"33124",0.0137420303132101,627
"33125",0.0967653811187185,1180
"33126",0.0164258343802596,1140
"33127",0.119986770229234,1165
"33128",-0.059095,400
"33129",-0.0876963521532993,221
"33130",-0.0405274118845301,377
"33131",0.00988660561508526,340
"33132",-0.0517823000582882,1188
"33133",0.0098928253561613,309
"33134",0.102317187110324,568
"33135",-0.0330167966171593,333
"33136",-0.0469234913986324,1199
"33137",-0.0320087840482103,1241
"33138",0.0311875685019808,578
"33139",-0.0611576915149767,1603
"33140",0.117290351052758,631
"33141",0.0319872975915004,222
"33142",-0.00175291843744286,1076
"33143",0.022641843829645,663
"33144",-0.00349710034469924,1072
"33145",-0.00539904535280539,194
"33146",-0.0183917665223402,277
"33147",0.0409966313651863,1652
"33148",-0.101696832249855,232
"33149",-0.101834935484373,235
"33150",0.0253502423241713,1588
"33151",-0.0123783275780928,1413
"33152",-0.0256877706446792,865
"33153",-0.0267810041416361,4509
"33154",-0.0642684014415939,788
"33155",0.0797473789983513,3159
"33156",-0.182695101193218,790
"33157",-0.0662193759627479,259
"33158",0.0178357870827053,1396
"33159",0.0168014405144721,238
"33160",-0.0389100503013486,1107
"33161",-0.0281188860985648,1014
"33162",0.0272045323236289,152
"33163",-0.0851410123797638,548
"33164",-0.00527908160958352,871
"33165",-0.0795283520216181,1731
"33166",-0.00256974223017284,193
"33167",0.0622185096005867,1934
"33168",0.0209480383926515,128
"33169",-0.0423836344833112,1072
"33170",0.00509255860706788,679
"33171",-0.0735976593007241,572
"33172",0.080975134644959,832
"33173",0.0134171234417779,1102
"33174",-0.0585314685133058,253
"33175",-0.0173118456555042,370
