"id","qdap_value_ampl","qdap_nword"
"23736","1.80642","668"
"23737","-0.38324","1653"
"23738","-1.66208","347"
"23739","-4.2898","422"
"23740","0.8554","513"
"23741","-5.70378","2779"
"23742","-0.66126","248"
"23743","-4.89158","973"
"23744","-11.78614","1907"
"23745","-1.0031","221"
"23746","-13.08812","2007"
"23747","1.9797","924"
"23748","-2.1085","223"
"23749","-7.3073","962"
"23750","-2.86462","436"
"23751","-2.7809","859"
"23752","-3.77706","1014"
"23753","-2.39652","4170"
"23754","-0.7551","485"
"23755","-0.00839999999999986","301"
"23756","-3.65922","1389"
"23757","-6.2302","1648"
"23758","-4.87904","696"
"23759","0.6068","216"
"23760","0","60"
"23761","0.62","174"
"23762","0.55116","403"
"23763","-0.4063","259"
"23764","-1.34324","760"
"23765","-1.76988","679"
"23766","-6.40458","596"
"23767","-0.1463","158"
"23768","-2.54922","1382"
"23769","-2.63122","745"
"23770","0.78874","198"
"23771","-0.49992","505"
"23772","-0.4215","132"
"23773","0.60964","617"
"23774","-0.78414","224"
"23775","-0.6493","101"
"23776","0.3985","205"
"23777","-1.05846","411"
"23778","0.22226","230"
"23779","0.32028","406"
