"id","qdap_value_ampl","qdap_nword"
"31139","-8.76982","1124"
"31140","-3.6566","560"
"31141","-6.35374","931"
"31142","-3.3573","1409"
"31143","0.2893","225"
"31144","-0.6497","347"
"31145","-3.29924","885"
"31146","0.15538","1804"
"31147","-9.9522","909"
"31148","0.278","230"
"31149","0.8852","263"
"31150","0.26612","537"
"31151","-0.57626","442"
"31152","-1.1939","238"
"31153","-0.56128","629"
"31154","3.73242","1436"
"31155","-0.75266","601"
"31156","-4.38086","699"
"31157","-0.984","1032"
"31158","-8.98094","1363"
"31159","-5.15138","1612"
"31160","-7.5491","2086"
"31161","-4.23876","307"
"31162","0.88944","540"
"31163","-0.5751","370"
"31164","-4.72938","1083"
"31165","-1.65234","656"
"31166","-8.96304","2740"
"31167","-2.07556","199"
"31168","-0.9069","251"
"31169","-7.66102","807"
"31170","-11.07704","4449"
"31171","-2.25984","484"
"31172","-1.40102","299"
"31173","1.43552","443"
"31174","-3.792","448"
"31175","-3.08912","484"
"31176","-7.21048","1537"
"31177","-4.97784","812"
"31178","-2.78054","1004"
"31179","-0.3383","162"
"31180","-0.8341","217"
"31181","4.17746","2100"
"31182","-0.4943","152"
"31183","-12.26528","2338"
"31184","-0.264","137"
"31185","1.14594","478"
"31186","0.3606","120"
"31187","0.004","94"
"31188","1.90448","573"
"31189","-3.55098","546"
"31190","-8.8447","1106"
"31191","-1.4947","207"
"31192","-3.13034","753"
"31193","-6.63182","718"
"31194","-2.2338","242"
"31195","-2.63264","397"
"31196","-7.93688","1165"
"31197","-4.1026","773"
"31198","-0.13804","163"
