"id","value","nword"
"2955",0.0448199513438105,260
"2956",-0.0265511301012313,259
"2957",0.0212410417745953,873
"2958",0.00479579769342121,339
"2959",0.00999443008335705,1609
"2960",0.0204024555551097,519
"2961",0.0190538307101299,1687
"2962",-0.111099757997239,1198
"2963",-0.0271459680521608,1491
"2964",0.0423957067712905,929
"2965",0.0266972084815427,1754
"2966",0.0824233964531001,1103
"2967",0.0850245106272739,1350
"2968",-0.0712863686751192,574
"2969",-0.0337924567685073,1431
"2970",-0.0395856830909747,1367
"2971",-0.0824541217226569,402
"2972",0.018066890961635,969
"2973",-0.0629838141985344,3114
"2974",-0.011569336952571,565
"2975",0.115154358661865,1907
"2976",-0.0566655588407919,349
"2977",0.0747187334795721,369
"2978",0.0592656751932496,859
"2979",0.0472527055045109,1893
"2980",0.0441115389080725,1021
"2981",0.0128646956396523,787
"2982",-0.0159790050125305,336
"2983",0.0345416135107147,1361
"2984",-0.00795142857142857,1225
"2985",-0.0198801774243489,1492
"2986",-0.00328734172550017,1306
"2987",0.0604085008318268,1688
"2988",-0.0282619977513729,1006
"2989",-0.0200025026866309,1231
"2990",-0.134908367797318,1958
"2991",-0.0157,441
"2992",-0.0200870602671675,1018
