"id","qdap_value_ampl","qdap_nword"
"46332","-4.6468","51"
"46333","-0.0096","57"
"46334","-7.0143","4207"
"46335","1.05652","1482"
"46336","0","6"
"46337","-0.6848","453"
"46338","0.008","37"
"46339","0","8"
"46340","-2.1456","49"
"46341","0","4"
"46342","0","4"
"46343","0","4"
"46344","0.0756","108"
"46345","-1.6513","2279"
"46346","-1.6398","119"
"46347","-2.3328","248"
"46348","0.4424","48"
"46349","0.0616","30"
"46350","2.87436","849"
"46351","0","47"
"46352","0","7"
"46353","0","4"
"46354","-0.73344","1329"
"46355","3.2634","501"
"46356","0","6"
"46357","-0.11084","237"
"46358","0","6"
"46359","0","6"
"46360","-0.905","640"
"46361","-1.0128","56"
"46362","2.4588","1024"
"46363","-0.6028","476"
"46364","1.4176","55"
"46365","-2.1456","18"
"46366","0","56"
"46367","-3.50016","736"
"46368","1.16084","1879"
"46369","0","7"
"46370","1.24648","679"
"46371","1.2254","61"
"46372","0.016","38"
"46373","0","4"
"46374","-1.0807","1190"
"46375","-24.82576","5224"
"46376","-8.66346","1238"
"46377","-5.40036","1328"
"46378","1.94538","662"
"46379","-4.48714","1604"
"46380","-1.63048","1535"
"46381","1.3597","218"
"46382","0.11254","2339"
"46383","-1.33686","851"
"46384","0.41124","643"
"46385","0.5316","185"
"46386","-0.0096","89"
"46387","-4.71336","1923"
"46388","0.7524","121"
"46389","0.04","362"
"46390","0.7768","138"
"46391","1.95886","778"
"46392","14.3248","3934"
"46393","0.016","57"
"46394","-0.87902","624"
"46395","0.5006","189"
"46396","-6.49268","703"
"46397","4.7661","2069"
"46398","-1.0412","126"
"46399","-0.5454","1096"
"46400","-4.1434","1922"
"46401","-1.4126","193"
"46402","-5.1945","1479"
"46403","-4.5612","1049"
"46404","-3.71056","756"
"46405","6.40778","3381"
"46406","-0.434","99"
"46407","6.79502","3488"
"46408","0.0533199999999999","490"
"46409","-1.393","516"
"46410","-0.971","345"
"46411","3.85576","1310"
"46412","-0.28404","503"
"46413","0","3"
"46414","-0.7362","240"
"46415","0.2586","430"
"46416","-0.48182","2445"
"46417","-1.635","1470"
"46418","-0.34","692"
"46419","-15.06754","1828"
"46420","-1.9272","715"
"46421","-4.76628","963"
"46422","-7.06782","2003"
"46423","-0.95184","643"
"46424","-0.0999599999999997","308"
"46425","-8.09022","2241"
"46426","-5.54672","863"
"46427","-5.68634","1000"
"46428","-4.0518","375"
