"id","qdap_value_ampl","qdap_nword"
"28565","-3.33518","1963"
"28566","-0.4483","155"
"28567","-1.23472","158"
"28568","-0.786","483"
"28569","-14.09458","1893"
"28570","1.38362","143"
"28571","-4.3505","1263"
"28572","-0.42438","648"
"28573","-1.9654","464"
"28574","-7.22506","1513"
"28575","-4.69352","1119"
"28576","-3.38978","471"
"28577","0.5554","1166"
"28578","-1.08264","507"
"28579","-2.8919","1044"
"28580","-0.55054","503"
"28581","-0.52898","897"
"28582","-5.91278","940"
"28583","-0.7818","161"
"28584","-8.74344","4451"
"28585","2.99386","765"
"28586","-0.4998","156"
"28587","-0.44642","937"
"28588","-13.13014","1128"
"28589","-2.24734","283"
"28590","-3.71534","1770"
"28591","-1.8826","130"
"28592","11.0229","1351"
"28593","1.18008","1065"
"28594","-2.59906","280"
"28595","-3.7117","1256"
"28596","-0.9295","322"
"28597","0.0088","131"
"28598","-5.29282","1424"
"28599","-5.00144","1201"
"28600","-0.6222","143"
"28601","0.2352","126"
"28602","1.5721","445"
"28603","4.54252","1625"
"28604","-5.82114","1263"
"28605","1.6802","790"
"28606","0.4071","513"
"28607","-1.75604","270"
"28608","-6.48506","876"
