"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"48257",0,39,0,3,0,0.012,42,0.012,0,0,0
"48258",0.0221623143996994,401,10,17,-1.9063,1.5564,403,-0.3499,1.3515,-1.7999,-0.4484
"48259",-0.0363843980107498,215,2,11,-0.7748,0.8723,218,0.0974999999999999,0.7446,-0.77,-0.0254000000000001
"48260",0.0424786411460844,539,2,15,-0.506,1.5239,543,1.0179,1.1867,-0.5012,0.6855
"48261",0.28385131922993,252,3,8,-0.0144,3.0152,255,3.0008,0.5012,0,0.5012
"48262",0,56,2,2,-0.9766,0.008,58,-0.9686,0,-0.4883,-0.4883
"48263",-0.00888742377575543,438,7,7,-1.3581,1.3197,441,-0.0384,0.9401,-1.2922,-0.3521
"48264",0.0170288666940861,226,5,13,-1.5767,1.7108,229,0.1341,1.4645,-1.5719,-0.1074
"48265",-0.00280467142784709,220,2,3,-0.4398,0.012,223,-0.4278,0,-0.4398,-0.4398
"48266",-0.0164337891952153,227,2,8,-0.3368,1.0728,230,0.736,1.0528,-0.332,0.7208
"48267",-0.0825176470588235,289,11,7,-3.8485,0.028,292,-3.8205,0,-3.5722,-3.5722
"48268",-0.00042932505167996,125,2,0,-0.6906,0,128,-0.6906,0,-0.6858,-0.6858
"48269",0.121168357663527,801,23,34,-2.6239,6.3827,803,3.7588,4.9254,-1.853,3.0724
"48270",-0.0348511366209014,934,32,25,-10.2489,3.0566,937,-7.1923,2.7471,-8.7654,-6.0183
"48271",0.00763052629291383,146,2,2,-0.7855,0.3597,149,-0.4258,0.3557,-0.7855,-0.4298
"48272",-0.0179277461653384,218,3,3,-0.7466,0.4819,221,-0.2647,0.3822,-0.4751,-0.0929
"48273",-0.000419377947197298,131,1,0,-0.0048,0,134,-0.0048,0,0,0
"48274",-0.018980072741966,155,3,4,-0.6848,0.2445,158,-0.4403,0.2325,-0.6634,-0.4309
"48275",-0.00804166446371264,147,2,2,-0.5706,0.2307,149,-0.3399,0.2267,-0.5706,-0.3439
"48276",0.0267376333704269,183,1,3,-0.2715,0.6332,187,0.3617,0.6292,-0.2715,0.3577
"48277",0.0163798740524035,219,7,9,-2.1277,1.3805,222,-0.7472,1.2086,-2.0532,-0.8446
"48278",-0.0336333218977897,117,3,4,-1.2675,0.5137,119,-0.7538,0.5017,-0.7311,-0.2294
"48279",-0.0679127988350799,285,4,4,-1.6363,0.1091,288,-1.5272,0,-1.6196,-1.6196
"48280",0.0220194024078085,267,6,9,-1.7758,1.2084,270,-0.5674,1.1844,-1.6697,-0.4853
"48281",-0.0708749534348365,82,1,0,-0.6458,0,85,-0.6458,0,-0.6458,-0.6458
"48282",-0.0903521439988395,1203,24,48,-6.1295,4.1484,1206,-1.9811,3.6352,-6.0382,-2.403
"48283",-0.0465639574454559,1519,16,44,-3.9746,5.0075,1519,1.0329,2.3484,-3.3469,-0.9985
"48284",-0.0193589044633851,4450,103,99,-27.3575,10.9458,4459,-16.4117,8.9867,-16.0906,-7.1039
"48285",0.0175110891450357,1366,27,33,-8.1182,4.875,1366,-3.2432,2.9675,-5.6198,-2.6523
"48286",-0.00853884913927572,1553,36,49,-8.8289,5.484,1556,-3.3449,4.3693,-7.3157,-2.9464
"48287",-0.00827355040404772,2414,85,74,-25.1353,5.1878,2417,-19.9475,4.3325,-11.6441,-7.3116
"48288",0.00175565531394843,1032,29,19,-6.148,1.976,1035,-4.172,1.7213,-4.8806,-3.1593
"48289",-0.0981711818435457,1461,39,43,-13.6491,3.5401,1464,-10.109,3.3314,-10.3048,-6.9734
"48290",0.0734015804752198,615,24,15,-6.3193,1.2198,618,-5.0995,1.0769,-5.9451,-4.8682
"48291",-0.0487640526967153,723,20,21,-6.6537,0.7959,722,-5.8578,0.7239,-4.6191,-3.8952
"48292",-0.0521631086016727,198,9,5,-0.6201,0.6306,201,0.0105000000000001,0.6186,-0.5023,0.1163
"48293",0.0586427263886048,1309,28,32,-4.9164,2.858,1304,-2.0584,2.5071,-3.9109,-1.4038
"48294",0.0424735414161582,837,18,37,-5.5032,3.6886,840,-1.8146,2.8098,-4.744,-1.9342
"48295",-0.0314338856049149,682,14,19,-2.7384,1.1003,680,-1.6381,0.9551,-2.6186,-1.6635
"48296",0.0879713095079966,725,22,31,-6.6815,1.5406,724,-5.1409,1.1683,-5.5134,-4.3451
"48297",-0.00446028674132852,659,28,22,-5.8885,3.1228,662,-2.7657,3.0628,-4.192,-1.1292
"48298",-0.0393861013556813,500,20,17,-4.6462,2.9685,503,-1.6777,2.5649,-3.9272,-1.3623
"48299",-0.0634615100362687,863,21,25,-7.9148,1.3434,866,-6.5714,1.0939,-7.5751,-6.4812
"48300",0.0576279075851953,1556,27,48,-4.134,5.5307,1558,1.3967,4.2621,-3.5377,0.7244
"48301",-0.0187997640112351,1198,21,39,-4.8062,3.3401,1201,-1.4661,2.2757,-4.3563,-2.0806
"48302",0.184337481963482,226,3,18,-1.3358,3.9585,228,2.6227,2.8328,-1.3358,1.497
"48303",-0.0846187041047336,889,16,31,-6.1189,2.1894,892,-3.9295,1.9366,-4.4247,-2.4881
"48304",0,26,-999,-999,-999,-999,-999,-999,-999,-999,-999
"48305",0.0121493945718105,104,1,1,-0.0048,0.004,106,-0.000799999999999999,0,0,0
"48306",0.0126441347780885,1899,48,88,-17.0568,7.6614,1902,-9.3954,5.6227,-10.7794,-5.1567
"48307",0.103245914045657,219,4,3,-0.3881,1.3263,223,0.9382,1.3223,-0.3283,0.994
"48308",-0.0709478742473307,186,9,2,-2.507,0.0751,190,-2.4319,0,-2.4926,-2.4926
"48309",0.000282138246343439,201,1,2,-0.2088,0.3486,205,0.1398,0.3446,-0.2088,0.1358
"48310",0.00244362053867767,359,7,17,-1.601,1.8261,363,0.2251,1.6928,-1.3074,0.3854
"48311",-0.100716498192352,123,5,4,-1.2769,0.3836,127,-0.8933,0.3716,-1.2673,-0.8957
"48312",0.0598158349125062,1863,35,70,-9.427,8.3629,1865,-1.0641,6.5515,-7.7981,-1.2466
"48313",-0.0260158890683802,219,7,5,-1.5071,0.3982,221,-1.1089,0.3822,-1.2987,-0.9165
"48314",0.00510482133717396,1809,44,64,-15.5204,4.8623,1810,-10.6581,3.3125,-11.5122,-8.1997
"48315",-0.0103331214555321,609,21,22,-4.5606,1.465,610,-3.0956,1.2086,-2.4063,-1.1977
"48316",0.00592693967734778,1277,19,41,-5.3623,1.8611,1276,-3.5012,1.3096,-4.8802,-3.5706
"48317",-0.127173923580181,949,39,35,-11.2465,1.629,952,-9.6175,1.3512,-9.4653,-8.1141
"48318",-0.0211197174531462,1513,47,36,-14.8557,3.66,1512,-11.1957,3.195,-9.409,-6.214
"48319",0.0161246455324881,403,10,23,-4.1409,2.3032,406,-1.8377,1.853,-3.7692,-1.9162
"48320",-0.0287683438827489,205,4,2,-0.9824,0.008,204,-0.9744,0,-0.9728,-0.9728
"48321",-0.00843492738557956,750,22,41,-6.9247,3.8127,752,-3.112,3.0093,-2.8838,0.1255
"48322",-0.157055009447357,267,9,9,-2.2455,0.036,270,-2.2095,0,-2.1458,-2.1458
"48323",-0.0098336076689271,1498,31,31,-7.6288,3.1108,1501,-4.518,2.8384,-6.1366,-3.2982
"48324",0.110710147687894,372,5,20,-1.0619,2.3933,375,1.3314,1.5024,-1.0523,0.4501
"48325",-0.00347151520475038,1594,81,72,-26.6338,4.9542,1592,-21.6796,3.6174,-12.1088,-8.4914
