"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"40609",-0.0308940442522539,269,4,11,-1.888,0.1255,270,-1.7625,0,-1.8832,-1.8832
"40610",0.130834163647377,758,6,28,-1.2523,4.4288,759,3.1765,3.713,-0.8275,2.8855
"40611",-0.112232723926669,1125,40,36,-7.5259,2.0903,1126,-5.4356,1.3429,-6.0411,-4.6982
"40612",-0.111835068483551,1463,46,45,-14.0822,5.4193,1464,-8.6629,5.0696,-10.3151,-5.2455
"40613",0.002062046498848,2181,62,48,-18.4568,4.0232,2182,-14.4336,3.1125,-14.924,-11.8115
"40614",0.0671274166657173,1466,16,35,-2.3256,3.0742,1468,0.7486,2.165,-2.2127,-0.0476999999999999
"40615",-0.032601743939016,1246,34,38,-8.6342,4.7465,1247,-3.8877,4.4612,-7.541,-3.0798
"40616",-0.0495261462394148,1717,68,34,-14.3513,1.81,1718,-12.5413,1.5299,-8.2295,-6.6996
"40617",0.0500077122566166,1245,24,33,-4.9428,1.5199,1247,-3.4229,1.2303,-4.7466,-3.5163
"40618",-0.0486866534300954,45,2,1,-0.8638,0.004,46,-0.8598,0,-0.8638,-0.8638
"40619",-0.0552131623501434,819,13,25,-4.0397,2.6478,820,-1.3919,1.6476,-4.0064,-2.3588
"40620",0.0635282632239019,701,17,28,-2.5458,2.618,702,0.0722,2.0549,-2.3757,-0.3208
"40621",-0.0476088692708551,397,14,14,-4.9237,0.3823,398,-4.5414,0.3303,-4.3624,-4.0321
"40622",-0.010953040013883,678,26,27,-7.6597,1.286,679,-6.3737,0.9214,-5.9977,-5.0763
"40623",0.0584629540155239,1157,8,31,-2.6392,4.4533,1158,1.8141,3.5562,-2.5287,1.0275
"40624",0.0489128031242212,866,16,26,-4.0671,0.7685,867,-3.2986,0.4858,-3.6867,-3.2009
"40625",-0.0726062210150593,1027,35,28,-10.3256,2.1294,1013,-8.1962,1.7871,-5.6086,-3.8215
"40626",0.0530269473273461,1029,27,13,-6.7611,0.7329,1031,-6.0282,0.6929,-4.8479,-4.155
"40627",0.00930640536874319,1172,35,31,-11.9439,3.3954,1175,-8.5485,2.673,-9.8298,-7.1568
"40628",0.0257634125706005,887,18,32,-7.145,4.042,890,-3.103,2.7304,-6.1169,-3.3865
"40629",0.0154575382109987,1405,19,48,-5.4624,4.8429,1407,-0.619499999999999,3.6118,-5.3998,-1.788
"40630",-0.0283289484858519,605,12,22,-2.5801,1.2827,607,-1.2974,1.1436,-2.4958,-1.3522
"40631",0.000236102482033698,712,15,7,-5.7347,0.028,715,-5.7067,0,-5.516,-5.516
"40632",0.0196097850108449,886,31,16,-6.7914,0.5806,888,-6.2108,0.3822,-5.2702,-4.888
"40633",0.0555665240242046,483,5,22,-1.8639,0.5213,486,-1.3426,0.4453,-1.8591,-1.4138
"40634",-0.0243616631669118,775,22,17,-6.4347,1.944,778,-4.4907,1.6348,-6.3867,-4.7519
"40635",0.0178761721754287,632,6,22,-1.0295,2.0203,634,0.9908,1.2237,-1.0199,0.2038
"40636",-0.0073869488840177,941,35,38,-8.7793,0.4677,943,-8.3116,0.2313,-6.2861,-6.0548
"40637",-0.0506797666953349,1090,19,40,-4.3521,0.5311,1093,-3.821,0.2338,-3.7342,-3.5004
