"id","qdap_value_ampl","qdap_nword"
"29037","-6.18244","2288"
"29038","-4.28622","930"
"29039","-0.8188","186"
"29040","-0.90382","306"
"29041","0.07178","620"
"29042","-1.8278","312"
"29043","-0.2256","223"
"29044","-1.6854","237"
"29045","-2.12582","1446"
"29046","-1.09988","496"
"29047","-8.9215","1204"
"29048","-2.78924","1623"
"29049","-0.5151","168"
"29050","-5.30496","1802"
"29051","2.01184","477"
"29052","-5.23852","822"
"29053","2.34744","1046"
"29054","0.9273","218"
"29055","-0.7074","141"
"29056","-5.85638","1996"
"29057","0.4412","126"
"29058","1.13712","224"
"29059","-2.62502","379"
"29060","-2.2065","752"
"29061","-7.01478","659"
"29062","-2.70924","458"
"29063","-1.8239","309"
"29064","-1.35644","229"
"29065","-4.0903","1067"
"29066","-2.8976","969"
"29067","0.2149","739"
