"id","qdap_value_ampl","qdap_nword"
"50481","-15.98178","1565"
"50482","-5.62248","546"
"50483","-5.76292","1064"
"50484","-5.87558","639"
"50485","1.32136","1312"
"50486","0.72898","1179"
"50487","-12.3954","1344"
"50488","-2.84226","1240"
"50489","-1.48672","1127"
"50490","4.65674","1352"
"50491","-2.65572","1502"
"50492","-2.32138","2119"
"50493","-4.53106","1379"
"50494","-4.95348","746"
"50495","-3.82412","2694"
"50496","-4.95128","956"
"50497","3.4753","1200"
"50498","-2.1833","1347"
"50499","-8.04584","1328"
"50500","0.8139","1206"
"50501","-2.12","753"
"50502","-9.99326","1230"
"50503","-9.55118","1603"
"50504","-0.58162","1082"
"50505","-0.31896","1347"
"50506","-2.88056","527"
"50507","-8.00012","1433"
