"id","qdap_value_ampl","qdap_nword"
"49554","-1.02982","668"
"49555","-8.53732","962"
"49556","-1.39872","1123"
"49557","-24.68658","1113"
"49558","-2.3625","1094"
"49559","-1.6615","1356"
"49560","1.6004","621"
"49561","0.1484","207"
"49562","1.63532","986"
"49563","-2.89778","1942"
"49564","-1.8453","505"
"49565","-3.22478","744"
"49566","-4.18788","1203"
"49567","-3.25944","928"
"49568","-5.15866","663"
"49569","-3.4801","722"
"49570","0.4114","539"
"49571","-0.3544","313"
"49572","-0.98146","2115"
"49573","-4.43134","1353"
"49574","-1.63346","782"
"49575","-7.7067","796"
"49576","-2.3483","1134"
"49577","0.54592","726"
"49578","-5.9234","386"
"49579","1.03136","1683"
"49580","-8.4781","1024"
"49581","0.0976800000000001","434"
"49582","-9.63486","2164"
