"title","number","date","keywords","link"
"Dritter Start zur Steuerreform","1999.51.121","1899-12-31","Politik","http://www.zeit.de/1999/51/199951.vor50j.d033.xml"
"","1999.51.122","1899-12-31","Politik","http://www.zeit.de/1999/51/199951.evoterente.xml"
"Demokratie: Die neue Machtfrage","1999.51.123","2007-10-09","Politik, Demokratie, Politik, Staat, Staat, Demokratie, Politik, Staat, Staat, Demokratie, WTO, Alexis de Tocqueville, Globalisierung, Internationaler Währungsfonds, Privatsphäre, Souveränität, USA, Vereinte Nationen, Europa, Indonesien, Pakistan, Russland, Jakarta, Paris","http://www.zeit.de/1999/51/199951.demokratie_gueh..xml"
"Ächz!","1999.51.124","1999-12-16","Politik, , Angela Merkel, CDU, Wolfgang Schäuble, Bank, Kredit, Strom, Wasser, Berlin","http://www.zeit.de/1999/51/Aechz_"
"Rechtsverächter im Amt","1999.51.125","1999-12-16","Politik, , Kriterium, Bundesregierung, SPD, Johannes Rau, WestLB, Betriebsprüfung, Landtag, Parteispende, Raffinerie, Rechtslage, Untersuchungsausschuss, Saudi Arabien","http://www.zeit.de/1999/51/Rechtsveraechter_im_Amt"
"Jetzt bloß nicht den Abstieg riskieren!","1999.51.126","1999-12-16","Politik, , Orkan, Trainer, Abstieg, Weimar, Erfurt, Avignon, Bologna, Brüssel, Helsinki, Prag, Santiago De Compostela, Thüringen","http://www.zeit.de/1999/51/Jetzt_bloss_nicht_den_Abstieg_riskieren_"
"Dieter E. Zimmer (50)","1999.51.127","1999-12-16","Politik, , Gedicht, Glas, Student, Wein","http://www.zeit.de/1999/51/Dieter_E_Zimmer_50_"
"Mitten im Beben","1999.51.128","1999-12-16","Politik, , Parteispendenaffäre, Partei, Untersuchungsausschuss, Parteispende, Innenpolitik, Bilanz, Verwaltung, Staat, Korruption, Zeuge, Ermittlung, Helmut Kohl, CDU, Volker Rühe, Franz Josef Strauß, Wolfgang Schäuble, CDU Präsidium, Verteidigungsministerium, Leuna, Untersuchungsausschuss, Liechtenstein, Augsburg, Berlin, Bonn, Parteispendenaffäre, Partei, Untersuchungsausschuss, Parteispende, Innenpolitik, Bilanz, Verwaltung, Staat, Korruption, Zeuge","http://www.zeit.de/1999/51/199951.parteispenden_.xml"
"Wolfgang Wiese","1999.51.129","1999-12-16","Politik, , Fotografie, Arbeit, Ausstellung, Auszeichnung, Bielefeld","http://www.zeit.de/1999/51/Wolfgang_Wiese"
"Hauptsache Licht","1999.51.130","1999-12-16","Politik, , Jesus, DDR, Asien, Sachsen, Sibirien","http://www.zeit.de/1999/51/Hauptsache_Licht"
