"id","qdap_value_ampl","qdap_nword"
"100","-7.57128","1376"
"101","-0.1349","614"
"102","-3.86154","1322"
"103","0.85484","507"
"104","-29.99472","5454"
"105","2.24964","356"
"106","3.30982","1799"
"107","-9.40558","1877"
"83","-1.03364","654"
"84","-5.13488","2144"
"85","-1.8749","626"
"86","-9.48022","3031"
"87","-1.30918","519"
"88","-0.0312","367"
"89","-1.1671","926"
"90","-1.36134","1499"
"91","-0.69182","610"
"92","-0.7336","213"
"93","-0.4197","802"
"94","-6.22226","1380"
"95","-3.8543","791"
"96","-11.98932","2047"
"97","-5.84564","1073"
"98","-3.74926","592"
"99","-2.08382","814"
