"id","qdap_value_ampl","qdap_nword"
"38461","-3.6005","2488"
"38462","-12.77946","1481"
"38463","-3.506","701"
"38464","-1.6933","289"
"38465","-5.91166","877"
"38466","-5.14692","1605"
"38467","-6.44392","1864"
"38468","-2.57762","1794"
"38469","-3.63036","2244"
"38470","-5.28716","3478"
"38471","-6.1865","1088"
"38472","-7.41914","946"
"38473","0.98788","220"
"38474","0.5754","116"
"38475","0.0463400000000003","370"
"38476","-2.69082","1317"
"38477","-1.9815","246"
"38478","-2.96024","1211"
"38479","-0.35236","1065"
"38480","-0.46168","1044"
"38481","-0.30674","1017"
"38482","-2.72356","1014"
"38483","-3.90828","559"
"38484","-4.14148","870"
"38485","-3.57524","622"
"38486","-1.7134","404"
"38487","-2.4714","310"
"38488","0.1484","108"
"38489","-0.4458","546"
"38490","-5.0478","783"
"38491","-2.87146","1552"
"38492","1.5473","568"
"38493","0.2985","78"
"38494","-5.2633","818"
"38495","-0.6063","281"
"38496","-1.48508","1423"
"38497","-5.74998","1435"
"38498","-2.5502","1833"
"38499","-0.20322","875"
"38500","-1.7048","1519"
"38501","0.9142","1587"
"38502","-10.25966","1389"
"38503","3.26018","1711"
"38504","1.11628","722"
"38505","-0.3576","291"
"38506","-2.46536","1074"
"38507","-11.27974","1598"
"38508","-0.60286","169"
"38509","-2.86146","1091"
"38510","0.016","179"
"38511","0.2142","348"
"38512","0.46334","144"
"38513","-2.18374","185"
"38514","-0.7866","1198"
"38515","-6.55766","1345"
"38516","-3.527","546"
