"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"55882","0.2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55883","0.3796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55884","0.2195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55885","-5.2775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55886","-0.2737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55887","-1.53214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55888","-3.2282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55889","-0.2449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55890","-9.2743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55891","0.2336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55892","-8.0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55893","1.8904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55894","-2.1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55895","-3.4242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55896","0.7661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55897","0.0166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55898","0.3955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55899","1.9579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55900","-6.0591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55901","-1.3261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55902","-3.505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55903","-0.0441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55904","0.5079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55905","-16.435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55906","-10.6479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55907","-8.7565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55908","-2.9711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55909","2.6798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55910","2.7578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55911","-0.00569999999999975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55912","3.9444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55913","1.5158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55914","1.2803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55915","-1.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
