"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"27815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
"27855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","2002"
