"id","qdap_value_ampl","qdap_nword"
"23867","-0.22092","466"
"23868","0.89906","486"
"23869","4.08874","758"
"23870","-1.34426","930"
"23871","1.10238","1200"
"23872","-0.3515","165"
"23873","-0.4188","284"
"23874","-1.6431","171"
"23875","-6.48994","1283"
"23876","0.16686","287"
"23877","-1.35646","386"
"23878","-1.94486","503"
"23879","-9.02944","2182"
"23880","-12.68208","2501"
"23881","0.0642","764"
"23882","-0.2777","326"
"23883","-4.98368","1141"
"23884","-9.7422","1875"
"23885","-1.4553","367"
"23886","-0.78486","1289"
"23887","1.69962","180"
"23888","-2.66852","1937"
"23889","-2.75864","393"
"23890","1.3511","446"
"23891","-1.4224","195"
"23892","7.508","4150"
"23893","-1.42916","750"
"23894","-0.82446","917"
"23895","-5.55444","588"
"23896","-1.29066","1465"
"23897","-7.13302","711"
"23898","-2.98968","1006"
"23899","-0.1876","379"
"23900","0.3186","246"
"23901","-0.06778","509"
"23902","-1.149","776"
"23903","-1.80576","368"
"23904","-1.2703","361"
"23905","-0.2733","220"
"23906","-0.48756","273"
"23907","-2.1977","726"
"23908","-3.43488","1453"
"23909","-2.1909","1617"
"23910","1.17762","376"
"23911","4.3012","1816"
"23912","-1.30488","323"
"23913","-5.24802","846"
"23914","0.89834","628"
"23915","-3.4345","524"
"23916","-0.82986","602"
"23917","-0.0528599999999999","475"
"23918","-0.3045","231"
"23919","-1.17252","715"
"23920","-0.13394","270"
"23921","0.13062","92"
"23922","-7.24254","776"
