"id","qdap_value_ampl","qdap_nword"
"52378","-7.1601","994"
"52379","-0.43466","829"
"52380","-1.62704","834"
"52381","0.54332","463"
"52382","-6.23988","797"
"52383","-9.31248","1519"
"52384","-1.99878","893"
"52385","-1.97556","283"
"52386","-3.67434","528"
"52387","-6.901","1776"
"52388","-6.44478","1106"
"52389","-7.05104","1522"
"52390","-6.52978","1335"
"52391","-1.22588","379"
"52392","-48.9776","2137"
"52393","-3.74254","884"
"52394","-4.7146","1277"
"52395","-2.59298","2974"
"52396","2.13236","580"
"52397","2.26588","2249"
"52398","-6.57978","1222"
"52399","-1.41416","1078"
"52400","-4.28914","1693"
"52401","-2.6482","1195"
"52402","-3.05146","1261"
"52403","-8.85042","714"
"52404","-17.74828","1755"
"52405","0.4879","387"
"52406","3.9428","987"
