"title","number","date","keywords","link"
"Deutschlandkarte: Frauen mit Direktmandat","2009.42.49726","2009-12-08","Politik, Deutschlandkarte, Angela Merkel, Direktmandat, Bier, Stadt, Wahlkampf, MIT, Baden-Württemberg, Hessen, Rheinland-Pfalz","http://www.zeit.de/2009/42/Deutschlandkarte-42"
"Nahost: Risse in der Abwehrmauer","2009.42.49727","2009-10-12","Politik, Nahost, Israel, Nahost, Hamas, Nahost, Benjamin Netanjahu, Ehud Barak, Abschreckung, Flüchtlingslager, Kriegsverbrechen, Völkerrecht, Afghanistan, Bangladesch, Großbritannien, Kuba, Libyen, Pakistan, Saudi Arabien, Den Haag, Gaza, London","http://www.zeit.de/2009/42/Goldstone"
"Italien: Wollt ihr das?","2009.42.49728","2009-10-12","Politik, Italien, Italien, Berlusconi-silvio, Presse, Italien, Roberto Saviano, Anna Politkowskaja, Katholische Kirche, Berichterstattung, Camorra, Demokratie, Gomorrha, Mafia, Pressefreiheit, Wirtschaftskrise, Birma, China, Iran, Kolumbien, Tschetschenien, Europa, Neapel, Rom, Südamerika, Westeuropa","http://www.zeit.de/2009/42/Pressefreiheit"
"Zukunft der SPD: Ein Jahrzehnt. Oder zwei","2009.42.49729","2009-10-12","Politik, Zukunft der SPD, Spd, Frank Walter Steinmeier, Gerhard Schröder, SPD, Angela Merkel, Peer Steinbrück, FDP, Grüne, Die Linke, Bundeskanzleramt, Franz Walter, Helmut Schmidt, Hannelore Kraft, Herbert Wehners, Verkehrsministerium, Oder, Berlin","http://www.zeit.de/2009/42/SPD"
"Atomstreit mit Iran: Traum vom Tauwetter","2009.42.49730","2009-10-11","Politik, Atomstreit mit Iran, Iran, Obama-barack, Diplomatische_beziehungen, Iran, Traum, Barack Obama, CIA, UN, Atomprogramm, IAEA, Reaktor, Sanktion, China, Irak, Israel, MIT, Russland, USA, Berlin, Moskau, Teheran, Washington D.C","http://www.zeit.de/2009/42/Zeitgeist-42"
"Brasilien: Freudentränen eines Tintenfisches","2009.42.49731","2009-10-11","Politik, Brasilien, Brasilien, Praesident, Olympische_spiele, Brasilien, Barack Obama, Charles de Gaulle, Wirtschaftspolitik, China, Indien, Sozialplan, Vereinte Nationen, Iran, Russland, Südafrika, Afrika, Europa, Südamerika","http://www.zeit.de/2009/42/Lula"
"SPD-Führung: Die Nahles","2009.42.49732","2009-10-11","Politik, SPD-Führung, Spd, Fuehrungskraft, Frank Walter Steinmeier, Franz Müntefering, Sigmar Gabriel, Andrea Nahles, Kurt Beck, SPD, Gesine Schwan, Klaus Wowereit, Grüne, Oskar Lafontaine, Auswärtiges Amt, Die Linke, Logik, Hannover, Rhein","http://www.zeit.de/2009/42/Nahles-Portraet"
"Untersuchungsberichte: Krieg der Werte","2009.42.49733","2009-10-11","Politik, Untersuchungsberichte, Krieg, Opfer, Barack Obama, Krieg, Europäische Union, Mahmud Ahmadinedschad, Hamas, Muammar al-Gaddafi, UN, UN-Sicherheitsrat, Ermittlung, Israel, Kriegsverbrechen, Palästinenser, US-Regierung, Gazastreifen, Afghanistan, Georgien, Russland, USA, Den Haag, Gaza, Tel Aviv","http://www.zeit.de/2009/42/01-Krieg"
"Jörg Haider: Stern des Südens","2009.42.49734","2009-10-11","Politik, Jörg Haider, Oesterreich, Politiker, Jahrestag, Jörg Haider, Stern, CDU, Josef Winkler, ÖVP, Julien Green, Kärnten, Klagenfurt","http://www.zeit.de/2009/42/A-Kaernten-Haider"
"SPD in der Opposition: Die Zukunft ist bunt","2009.42.49735","2009-10-10","Politik, SPD in der Opposition, Spd, SPD, Christoph Matschie, FDP, Grüne, Matthias Platzeck, Opposition, CDU, Die Linke, Bundestagswahl, Fleisch, Jamaika, Brandenburg, Saarland, Thüringen, Berlin, Erfurt, Potsdam, Schleswig-Holstein","http://www.zeit.de/2009/42/Kommentar-42"
"Pakistan: In der Zange","2009.42.49736","2009-10-09","Politik, Pakistan, Pakistan, Usa, Taliban, Auslandseinsatz, Militaer, Barack Obama, Pakistan, UN, Pervez Musharraf, USA, Afghanistan, Baitullah Mehsud, Drohne, Krieg, Rakete, Scharia, Souveränität, Taliban, Vereinte Nationen, Indien, Islamabad, Bagdad, Guantánamo, London, Waziristan","http://www.zeit.de/2009/42/Pakistan"
"Europäische Linke: Links und frei","2009.42.49737","2009-10-09","Politik, Europäische Linke, Europa, Politische_linke, Bill Clinton, Grüne, Ralf Fücks, Heinrich-Böll-Stiftung, Linkspartei, Sozialdemokratie, Spanien, USA, Europa, Madrid, Wien","http://www.zeit.de/2009/42/Konferenzbericht"
"UN: Kleine Rede an die Welt","2009.42.49738","2009-10-08","Politik, UN, Schweiz, UN, Vereinte Nationen, Australien, Belgien, Kuba, Mongolei, New York, Ruanda, Schweiz, Türkei, Ankara, Zürich","http://www.zeit.de/2009/42/CH-UN"
"Donnerstalk: Mutterwitz","2009.42.49739","2009-10-08","Politik, Donnerstalk, Oesterreich, Gesellschaft_und_soziales_Leben, Alfred Dorfer, Fleisch, Hauptstadt, Hoffnung, Humor, Robin Hood, Tafel, Tod, Widerstand, Klagenfurt","http://www.zeit.de/2009/42/A-Donnerstalk"
"Grüne und Linkspartei: Kannibalen unter sich","2009.42.49740","2009-10-07","Politik, Grüne und Linkspartei, Gruene, Linkspartei, Grüne, Die Linke, SPD, Bundesregierung, Die Linke, Oskar Lafontaine, Phoenix, Bundestag, Bundestagswahl, Gravitation, Landtag, Landtagswahl, Opposition, Ostdeutschland, Mecklenburg-Vorpommern, Nordrhein-Westfalen, Saarland, Sachsen-Anhalt, Thüringen","http://www.zeit.de/2009/42/Links-Gruen"
"Palästinenser: Die Musik der Militanten","2009.42.49741","2009-10-13","Politik, Palästinenser, Palaestina, Nahost, Hamas, Bundesnachrichtendienst, Allianz, Dschihad, Fatah, Gefängnis, Israel, Kriegsverbrechen, USA, Gaza, Genf, Westjordanland","http://www.zeit.de/2009/42/Palaestinenser"
