"id","qdap_value_ampl","qdap_nword"
"31423","-4.21702","406"
"31424","-8.24548","2156"
"31425","-6.22352","579"
"31426","-1.3861","691"
"31427","-1.47976","723"
"31428","-0.8335","230"
"31429","-6.8101","2003"
"31430","-0.5203","320"
"31431","-2.16974","362"
"31432","-5.90148","1204"
"31433","1.11832","1152"
"31434","-1.07824","465"
"31435","-4.4889","624"
"31436","-6.9385","2556"
"31437","0.1825","305"
"31438","-3.45936","1002"
"31439","-4.65396","628"
"31440","-16.33992","1862"
"31441","0.3065","609"
"31442","-3.60484","1352"
"31443","-0.62642","1639"
"31444","-2.40842","551"
"31445","-0.11084","541"
"31446","-1.12696","419"
"31447","-2.3071","1133"
"31448","4.44422","1951"
"31449","-0.00235999999999999","884"
"31450","0.4226","431"
"31451","-0.9747","203"
"31452","-3.55914","2888"
"31453","-0.7666","181"
"31454","-2.88526","1314"
"31455","-7.51056","1933"
"31456","0.1111","102"
"31457","-6.79214","686"
"31458","0.63324","1078"
"31459","-2.1261","526"
"31460","1.0677","74"
"31461","-1.51956","206"
"31462","-1.7031","1094"
"31463","0.25068","204"
"31464","-8.43408","1265"
"31465","-0.98678","174"
"31466","-1.82478","383"
"31467","-0.37168","202"
"31468","0.86646","513"
