"id","qdap_value_ampl","qdap_nword"
"29481","5.55594","2969"
"29482","-5.38352","1476"
"29483","-2.70992","1100"
"29484","-1.15292","1273"
"29485","-10.48428","2306"
"29486","-4.5093","1805"
"29487","-5.18288","1416"
"29488","0.10536","1320"
"29489","0.004","480"
"29490","-3.94808","1290"
"29491","-6.48886","1086"
"29492","-1.5556","167"
"29493","-3.00286","1401"
"29494","-2.41932","1212"
"29495","-0.10576","589"
"29496","-0.65934","624"
"29497","-2.98612","448"
"29498","-0.19932","564"
"29499","-0.6063","119"
"29500","0.2741","344"
"29501","0.60992","799"
"29502","-11.78578","5249"
"29503","-15.02812","1994"
"29504","-4.95964","732"
"29505","-2.76476","1117"
"29506","-6.18302","1039"
"29507","-9.92596","824"
"29508","-0.0016","132"
"29509","-0.73632","1098"
"29510","-0.44586","125"
"29511","-2.5617","1186"
"29512","-3.89046","770"
"29513","-4.8512","1430"
"29514","-4.89842","1167"
"29515","-1.5971","136"
"29516","-0.972","128"
"29517","-5.4145","1980"
"29518","-8.15276","931"
"29519","-3.9463","127"
"29520","8.4914","1653"
"29521","1.517","1476"
"29522","0.0312","284"
"29523","-0.17232","258"
"29524","-0.3237","245"
"29525","-10.33128","1395"
"29526","-1.3748","262"
"29527","-3.4731","353"
"29528","0.1058","199"
"29529","-1.12486","1103"
"29530","-1.9652","232"
"29531","-8.2046","1237"
"29532","-13.83056","2255"
"29533","-1.1529","553"
