"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"37143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
"37196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2005"
