"title","number","date","keywords","link"
"Landtagswahl in Sachsen: Frauke und die 13 Zwerge","2014.37.57817","2014-09-04","Politik, Landtagswahl in Sachsen, Landtagswahl, Sachsen, Bernd Lucke, AfD, Chemnitz","http://www.zeit.de/2014/37/afd-sachsen-landtag-frauke-petry"
"Landtagswahl in Sachsen: Sachsen, wo die Populisten wachsen","2014.37.57818","2014-09-04","Politik, Landtagswahl in Sachsen, Populismus, Landtagswahl, Sachsen, NPD, AfD","http://www.zeit.de/2014/37/sachsen-wahlanalyse-populisten"
"Landtagswahl in Sachsen: Ich habe Sympathie für Underdogs","2014.37.57819","2014-09-04","Politik, Landtagswahl in Sachsen, Martin Dulig, Udo Röbel, Landtagswahl, SPD, Sachsen, Medien","http://www.zeit.de/2014/37/udo-roebel-spd-wahlkampf"
"Zeitgeist: Zweite Warnung","2014.37.57820","2014-09-04","Politik, Zeitgeist, Irak, US-Regierung, Gewalt, Konflikt, USA","http://www.zeit.de/2014/37/terrorismus-enthauptung-usa-zeitgeist"
"Landtagswahl in Sachsen: Der kleine Riese Martin","2014.37.57821","2014-09-04","Politik, Landtagswahl in Sachsen, Martin Dulig, SPD, Landtagswahl, Sachsen, Landesregierung","http://www.zeit.de/2014/37/sachsen-landtagswahl-martin-dulig"
"Islamisten: Dschihad International","2014.37.57822","2014-09-04","Politik, Islamisten, Dschihad, Irak, Syrien, Aleppo, Mossul","http://www.zeit.de/2014/37/islamisten-dschihad-syrien-irak"
"Landtagswahl in Sachsen: Es geht den Deutschen so gut","2014.37.57823","2014-09-04","Politik, Landtagswahl in Sachsen, Kurt Biedenkopf, CDU, Landtagswahl, Sachsen, Alternative für Deutschland","http://www.zeit.de/2014/37/sachsen-wahl-kurt-biedenkopf"
"Kurden: Plötzlich Helden","2014.37.57824","2014-09-05","Politik, Kurden, Kurden, Irak, Türkei, Abdullah Öcalan, Seyran Ates, Gregor Gysi","http://www.zeit.de/2014/37/kurden-berlin-irak"
"Debatte: Von Kriegen umzingelt: Freiheit ist nicht alles","2014.37.57825","2014-09-08","Politik, Debatte: Von Kriegen umzingelt, Europäische Union, Ideologie, Neoliberalismus, Dogma","http://www.zeit.de/2014/37/ideologie-freiheit-westen"
"Nord-Süd-Achse: In der Sozialhilfe-Straße","2014.37.57826","2014-09-04","Politik, Nord-Süd-Achse","http://www.zeit.de/2014/37/nord-sued-achse"
