"title","number","date","keywords","link"
"","2000.18.22911","1899-12-31","Politik","http://www.zeit.de/2000/18/200018.evote.xml"
"EU-Sanktionen: Löst den Knoten","2000.18.22912","2000-04-27","Politik, EU-Sanktionen, Wolfgang Schüssel, EU-Kommission, Tony Blair, Wladimir Putin, Romano Prodi, Österreich, Außenpolitik, Bundeskanzler, Innenminister, Italien, Klima, Ostern, Regierungschef, Sanktion, Verfassung, London","http://www.zeit.de/2000/18/Loest_den_Knoten"
"Vorschlag","2000.18.22913","2000-04-27","Politik, , Theater, Bildung, Demonstration, Denkmal, Flüchtling, Forschung, Geld, Hauptstadt, Holocaust-Mahnmal, Information, Museum, Opernhaus, Stadt, Universität, Berlin, Bayern, Bonn","http://www.zeit.de/2000/18/Vorschlag"
"Der Simplifikator","2000.18.22914","2000-04-27","Politik, , Berlusconi, Silvio Berlusconi, Bettino Craxi, Coca-Cola, Umberto Bossi, Leonardo da Vinci, Getränk, Gianfranco Fini, Italien, Kreuzfahrt, Pepsi, Telenovela, Schweiz","http://www.zeit.de/2000/18/Der_Simplifikator"
"Verlorene Schlacht, richtiger Krieg?","2000.18.22915","2000-04-27","Politik, , Vietnam, Henry Kissinger, John McCain, Friedensbewegung, Generation, Krieg, Kriegsgefangene, Präsidentschaftskandidat, Soldat, US-Regierung, Veteran, Vietnam, Sowjetunion, USA","http://www.zeit.de/2000/18/Verlorene_Schlacht_richtiger_Krieg_"
"Kein Wohltäter","2000.18.22916","2000-04-27","Politik, , Ibrahim, Archiv, Brief, DDR, Ehrenbürger, Forschung, Krankenhaus, Berlin, Ludwigsburg","http://www.zeit.de/2000/18/Kein_Wohltaeter"
"Die Eiszeit muss ein Ende haben!","2000.18.22917","2000-04-27","Politik, , Schüssel, Jörg Haider, Wolfgang Schüssel, Europäische Union, Bundesregierung, FPÖ, Eiszeit, Sigmund Freud, Österreich, Präsidentschaft, Sanktion, Wahl, Europa, Italien, Kroatien, Slowakei, Wien","http://www.zeit.de/2000/18/Die_Eiszeit_muss_ein_Ende_haben_"
"Jetzt die guten Jahre","2000.18.22918","2000-04-27","Politik, , Aufwind, Angela Merkel, Bundesregierung, Hans Eichel, Dresdner Bank, Staatsfinanzen, E-Commerce, Export, Konjunktur, Siemens AG, Volkswirtschaft, USA, Balkan, Europa","http://www.zeit.de/2000/18/Jetzt_die_guten_Jahre"
"Neues aus Plauen","2000.18.22919","2000-04-27","Politik, , Anlageberater, Behörde, Ostern, Privatsender, Radio, Schüler, Geld, Bombay, Dresden, Leipzig, Nürnberg, Plauen, Sachsen","http://www.zeit.de/2000/18/Neues_aus_Plauen"
"Oberhäuptling Comrade Bob","2000.18.22920","2000-04-27","Politik, , Mugabe, Richard Freiherr von Weizsäcker, Nelson Mandela, Desmond Tutu, Simbabwe, Südafrika, Europa, Lesotho","http://www.zeit.de/2000/18/Oberhaeuptling_Comrade_Bob"
"Von der Front ins Parlament","2000.18.22921","2000-04-27","Politik, , Jassir Arafat, Israel, Libanon, Besatzung, Iran, Syrien, Beirut, Südlibanon, Damaskus, Teheran","http://www.zeit.de/2000/18/Von_der_Front_ins_Parlament"
"Worte der Woche","2000.18.22922","2000-04-27","Politik, , Jürgen Trittin, Angela Merkel, Bill Clinton, Edmund Stoiber, Gerhard Schröder, SPD, Friedrich Merz, Rudolf Scharping, Brandanschlag, Bundesumweltminister, Bundeswehr, Emanzipation, Erzbischof, Josef Kraus, Rechtsextremismus, Synagoge, Tarifrunde, US-Präsident, Verfassungsschutz, Wehrpflicht, Zivilcourage, Köln, Miami","http://www.zeit.de/2000/18/200018.wowos_zsp.xml"
"Ohne die Drückeberger geht es nicht","2000.18.22923","2000-04-27","Politik, , Zivildienst, Richard Freiherr von Weizsäcker, Behinderte, Bundeswehr, Republik, Streitkräfte, Hamburg, Köln, Velbert","http://www.zeit.de/2000/18/Ohne_die_Drueckeberger_geht_es_nicht"
"Der dritte Test entscheidet","2000.18.22924","2000-04-27","Politik, , Interkontinental, US-Senat, USA, Duma, Nordkorea, Pentagon, Rakete, Raketenabwehr, Stützpunkt, Test, USA, China, Großbritannien, Grönland, Irak, Iran, Libyen, Russland, Sowjetunion, Alaska, Asien, Washington D.C","http://www.zeit.de/2000/18/Der_dritte_Test_entscheidet"
"Der Schmerz der Freiheit","2000.18.22925","2000-04-27","Politik, , Hamburger Universität, Schmerz, Vertreibung, Heimat, Krieg, Hamburg, Oder","http://www.zeit.de/2000/18/Der_Schmerz_der_Freiheit"
"Lichtblicke im Osten","2000.18.22926","2000-04-27","Politik, , Werbung_und_Marketing, Sozialstaat, Image, Arbeit, Vermittlungsausschuss, Reform, Portrait, Partei, Führung, Werbung und Marketing, Sozialstaat, Image, Arbeit und Sozialstaat, Vermittlungsausschuss, Reform, Portrait, Partei, Dieter Althaus, Matthias Platzeck, Wolfgang Tiefensee, CDU, Christine Lieberknecht, Helmut Schmidt, SPD, Willy Brandt, Bernhard Vogel, Kurt Biedenkopf, Katrin Göring-Eckardt, DDR, Nachwuchs, Oberbürgermeister, PDS, Mecklenburg-Vorpommern, Thüringen, Sachsen","http://www.zeit.de/2000/18/200018.nachwuchs_.xml"
"Verblendet","2000.18.22927","2000-04-27","Politik, , Fidel Castro, Außenpolitik, Mauerfall, Realismus, Bewusstsein, Krieg, Nordkorea, Richter, Syrien, USA, Miami","http://www.zeit.de/2000/18/Verblendet"
"Der Serbe","2000.18.22928","2000-04-27","Politik, , Serben, Josip Broz Tito, Kroatien, Bosnien und Herzegowina, Dorf, Gymnasium, Griechenland, Jugoslawien, Zagreb, Auschwitz, Danzig, Europa","http://www.zeit.de/2000/18/Der_Serbe"
"Einsamer Tänzer","2000.18.22929","2000-04-27","Politik, , Politiker, Innenpolitik, Türkei, Sport, Kultur, Bevoelkerung, Werbung_und_Marketing, Image, Portrait, Abgeordnete, Verhalten, Politiker, Innenpolitik, Türkei, Sport, Kultur, Bevölkerung, Werbung und Marketing, Image, Portrait, Abgeordnete, Bundesregierung, Mustafa Kemal Atatürk, Türkei, Walther Leisler Kiep, Ankara, Istanbul, Europa","http://www.zeit.de/2000/18/200018.oezdemir_.xml"
"Und läuft und läuft... Wahlkampf - freigegeben ab 18","2000.18.22930","2000-04-27","Politik, , Rudolph Giuliani, Ausstellung, Feiertag, Friedensbewegung, Karfreitag, Ostermarsch, Protest, Razzia, Zeitung","http://www.zeit.de/2000/18/Und_laeuft_und_laeuft_Wahlkampf_-_freigegeben_ab"
"Verrechnet","2000.18.22931","2000-04-27","Politik, , Asyl, Asylrecht, Einwanderung, Grundgesetz, Heimat, Krieg, Mord, Afghanistan, Bosnien und Herzegowina, Indien, Kosovo, Sri Lanka, Europa","http://www.zeit.de/2000/18/Verrechnet"
"Wenn die Chemie stimmt","2000.18.22932","2000-04-27","Dossier, , Helmut Kohl, Nelson Mandela, Egon Bahr, Chemie, Horst-Eberhard Richter, Joschka Fischer, Willy Brandt, Erhard Eppler, ANC, Eduard Schewardnadse, Emigration, Freundschaft, Souveränität","http://www.zeit.de/2000/18/Wenn_die_Chemie_stimmt"
"Gefährliche Freundschaften","2000.18.22933","2000-04-27","Dossier, , Politiker, Politik, Innenpolitik, Generation, Familie_und_Partnerschaft, Alte, Zukunft, Vhb_Zeitgeschichte, Politikberatung, Mensch, Politiker, Politik, Innenpolitik, Generation, Familie und Partnerschaft, Alte, Zukunft, Zeitgeschichte, Politikberatung, Angela Merkel, Gerhard Schröder, Hans-Dietrich Genscher, Helmut Kohl, Oskar Lafontaine, Norbert Blüm, Oskar Lafontaine, Willy Brandt, Wolfgang Schäuble, Antje Vollmer, Egon Bahr, Heiner Geißler, Johannes Rau, Kurt Biedenkopf, Otto Schily, Wolfgang Thierse, Ibrahim Böhme, Meinhard Miegel, SPD, Freundschaft, Berlin","http://www.zeit.de/2000/18/200018.freundschaften_.xml"
"Euro gegen Krone","2000.18.22934","2000-04-27","Wirtschaft, , Dänemark, Euro, Europäische Union, Bundesbank, EU-Ministerrat, D-Mark, Dänemark, Export, Geldpolitik, Poul Nyrup Rasmussen, Staatsdefizit, Österreich, Kopenhagen","http://www.zeit.de/2000/18/Euro_gegen_Krone"
"Gewinner und Verlierer","2000.18.22935","2000-04-27","Wirtschaft, , Betriebskrankenkasse, Krankenversicherung, Versicherung","http://www.zeit.de/2000/18/Gewinner_und_Verlierer"
"Ins Abseits gedrängt","2000.18.22936","2000-04-27","Wirtschaft, , Börse, Aktie, Aktienindizes, Geldanlage, Unternehmen, Betriebswirtschaft, Aktienmarkt, Kursgewinn, Prognose, Aktienfond, Dax, Aktie, Herlitz, Independent, MLP, Börse, Aktie, Aktienindizes, Geldanlage, Unternehmen, Betriebswirtschaft, Aktienmarkt, Kursgewinn, Prognose","http://www.zeit.de/2000/18/200018.solidus_.xml"
"Schädlich","2000.18.22937","2000-04-27","Wirtschaft, , Umweltbundesamt, Antibiotikum, Arzneimittel, Ermittlung, Massentierhaltung, Mikrobiologie, Tierfutter, Wirkstoff","http://www.zeit.de/2000/18/Schaedlich"
"Per Saldo","2000.18.22938","2000-04-27","Wirtschaft, , Saldo, Walter Riester, Bundesbank, Aktie, Alter, Altersvorsorge, Anleihe, Bundesanleihe, Dividende, Fonds, Geld, Geldanlage, Rente, Rentenversicherung, Sparquote, Umweltschutz, Regierung","http://www.zeit.de/2000/18/Per_Saldo"
"Dicke Wurzeln unter den Füßen","2000.18.22939","2000-04-27","Wirtschaft, , Gerhard Schröder, Hans Matthöfer, Aufsichtsrat, Elizabeth II, Humphrey Bogart, Queen, Schiff, Berlin, Emden, Emsland, Europa, Hannover, Oldenburg, Ostfriesland","http://www.zeit.de/2000/18/Dicke_Wurzeln_unter_den_Fuessen"
"Ernüchterung im März","2000.18.22940","2000-04-27","Wirtschaft, , Mercedes, Opel, Auto, Gebrauchtwagen, Innovation, PKW, USA, Westeuropa","http://www.zeit.de/2000/18/Ernuechterung_im_Maerz"
"Spät, aber gründlich","2000.18.22941","2000-04-27","Wirtschaft, , Internetunternehmen, Internet, Informationstechnik, Unternehmenspolitik, Portrait, DaimlerChrysler, Ford, SAP, Siemens AG, Amazon, Deutsche Post, Jürgen Kluge, USA, Europa, Asien, Landshut, Internetunternehmen, Internet, Informationstechnik, Unternehmenspolitik","http://www.zeit.de/2000/18/200018.b2b_europa_.xml"
"Alt + neu = Kursgewinne","2000.18.22942","2000-04-27","Wirtschaft, , Börse, Aktie, Informationstechnik, Unternehmen, Betriebswirtschaft, Kursgewinn, Aktienindizes, Geldanlage, Aktienkurs, Aktienanalysen, Internet, Microsoft, Coca-Cola, Yahoo, Börse, Casino, Dollar, Gewinn, Merck, Nasdaq, Technologie, Unternehmen, Weizen, Xerox, Börse, Aktie, Informationstechnik, Unternehmen, Betriebswirtschaft, Kursgewinn, Aktienindizes, Geldanlage, Aktienkurs, Aktienanalysen","http://www.zeit.de/2000/18/200018.notiert_in_..._.xml"
"Ärgerlich","2000.18.22943","2000-04-27","Wirtschaft, , Jürgen Schrempp, DaimlerChrysler, Ford, Mercedes-Benz, General Motors, Medien, Börse, E-Commerce, Euro, Sindelfingen, Stern, Technologie, Berlin","http://www.zeit.de/2000/18/Aergerlich"
"Die fünfte Gewalt","2000.18.22944","2000-04-27","Wirtschaft, , Wirtschaftspolitik, Wirtschaft_und_Konjunktur, Recht, Ökonomie, Vhb_Weltwirtschaft, Buchtitel, Wirtschaftsordnung, Wirtschaft, Wirtschaftstheorie, Marktwirtschaft, Institutionenökonomie, Gewalt, Europäische Union, Finanzmarkt, Finanzmarktregulierung, Globalisierung, Kapitalmarkt, Staatsverschuldung, Unternehmen, Wirtschaftspolitik, Wirtschaft und Konjunktur, Recht, Ökonomie, Weltwirtschaft, Buchtitel, Wirtschaftsordnung, Wirtschaft, Wirtschaftstheorie, Marktwirtschaft","http://www.zeit.de/2000/18/200018.5._gewalt_.xml"
"Gewinner und Verlierer in der Gesetzlichen Krankenversicherung","2000.18.22945","2000-04-27","Wirtschaft, , Krankenversicherung, Gesundheitspolitik, Sozialpolitik, Betriebskrankenkasse","http://www.zeit.de/2000/18/200018.wochengrafik.xml"
"High-Tech und Kaffeehaus","2000.18.22946","2000-04-27","Wirtschaft, , Analyse, Microsoft, Nokia, Vodafone, Aktie, Aktienfonds, Amazon, Ericsson, Exxon, Fonds, Geld, General Electric, McDonald's, Starbucks","http://www.zeit.de/2000/18/High-Tech_und_Kaffeehaus"
"","2000.18.22947","2000-04-27","Wirtschaft, , IG Metall, Arbeitnehmer, Entspannung, Finanzpolitik, Frühjahrsgutachten, Gehalt, PDS, Presse, Produktivität, Chemnitz","http://www.zeit.de/2000/18/39648"
"Konkurrenz als Kur","2000.18.22948","2000-04-27","Wirtschaft, , Leiter, Betriebskrankenkasse, Gesundheitswesen, Grundrecht, Krankenversicherung, Kur","http://www.zeit.de/2000/18/Konkurrenz_als_Kur"
"Bedrohlich","2000.18.22949","2000-04-27","Wirtschaft, , Microsoft, Bill Gates, Dollar, General Electric, Larry Ellison, Linux, Richter, Schach, Software, Unternehmen, Windows","http://www.zeit.de/2000/18/Bedrohlich"
"Starke Nerven für den Euro","2000.18.22950","2000-04-27","Wirtschaft, , Bundesregierung, Bildungspolitik, Europäische Zentralbank, Aktienmarkt, Chef, Devisenmarkt, Europäische Zentralbank, Euro, Geldpolitik, Import, Inflation, Kapitalanlage, Opposition, Reform, Wechselkurs, Ölpreis","http://www.zeit.de/2000/18/Starke_Nerven_fuer_den_Euro"
"... wie et kütt","2000.18.22951","2000-04-27","Wirtschaft, , Edmund Stoiber, Recht, Atomausstieg, Autobahn, Autofahrer, Bundesrat, Einstellung, Hoffnung, Klimaschutz, Tempolimit, Umweltminister, Glück, Europa","http://www.zeit.de/2000/18/_wie_et_kuett"
