"id","value","nword"
"39712",-0.0131689623215898,408
"39713",0.00949146822426459,1551
"39714",0.0183848514356966,467
"39715",-0.0927687462054796,477
"39716",-0.0811281435771342,1470
"39717",-0.00734280768129942,1055
"39718",0.0460605382112069,1503
"39719",-0.00440541624681395,390
"39720",0.063300161582685,2213
"39721",0.064732539050622,335
"39722",-0.0584175304508372,941
"39723",9.39754523412271e-05,599
"39724",0.0235856249491938,1508
"39725",-0.0208538902088341,304
"39726",0.00913239764220103,932
"39727",-0.0515883468128387,372
"39728",-0.0929173109095752,486
"39729",0,32
"39730",0.0339714285714286,441
"39731",-0.00863551045487912,588
"39732",-0.0571239704129152,469
"39733",0.0020282879208915,291
"39734",-0.0375772992881036,716
"39735",-0.077618019364208,1329
"39736",-0.0933025164396143,845
"39737",0.0265083642661779,234
"39738",-0.0608476300849632,230
"39739",-0.10698902255544,95
"39740",-0.0198670520026063,1185
"39741",-0.00614997170676259,1329
"39742",-0.0534033758875425,881
"39743",0.0316290363036878,96
"39744",-0.0082693699684315,984
"39745",-0.0206565829057996,369
"39746",-0.116813402960068,306
"39747",-0.0416841142071875,1564
"39748",-0.0714858185997024,115
"39749",-0.0527387409265764,657
"39750",-0.0803396222630078,634
"39751",-0.00160711732208838,414
"39752",0.0535391313445772,1668
"39753",-0.098758340878369,748
"39754",-0.0788641861852447,1165
"39755",-0.0190416504491402,602
"39756",-0.0113067611391427,1180
"39757",0.0505181485540923,867
"39758",-0.0110656044349534,1059
"39759",0.0532683679748707,1685
"39760",-0.00804630973204185,658
"39761",0.025985519600648,166
"39762",0.0320030028621096,333
"39763",0.00995801124481225,166
"39764",-0.0334690022528495,805
"39765",0.0221945782373959,287
"39766",-0.03537526727975,1011
"39767",0.0443786031579516,263
"39768",0.00321523362646127,154
"39769",-0.0141352715445917,244
"39770",-0.0255969664522662,616
