"title","number","date","keywords","link"
"Deutsche Politiker: Lieber ohne Aura","2011.17.51910","2011-04-25","Politik, Deutsche Politiker, Deutsche_Politiker, Politiker, Bundeskanzler, Angela Merkel, Olaf Scholz, Gerhard Schröder, Joschka Fischer, Grüne, Karl-Theodor zu Guttenberg, SPD, CDU, Kurt Beck, Willy Brandt, Hannelore Kraft, Thomas de Maizière, Verteidigungsministerium, Atomkraft, Aufsteiger, Biografie, Hans-Peter Friedrich, Königshaus, Mauerfall, Parteiprogramm, Berlin, Hamburg, Mainz","http://www.zeit.de/2011/17/01-Politiker"
"China und USA: Schachpartie auf dem Meer","2011.17.51911","2011-04-25","Politik, China und USA, China, Usa, Pazifik, Internationale_Beziehungen, Barack Obama, China, Robert Gates, USA, Japan, Südkorea, Indien, Indonesien, Philippinen, Taiwan, Asien, Peking, Vietnam, Washington D.C., Europa, Pazifik","http://www.zeit.de/2011/17/Vorherrschaft-Pazifik"
"Klimaschutz: Der Himmel über dem AKW","2011.17.51912","2011-04-22","Politik, Klimaschutz, Atomausstieg, Kernenergie, Kernkraftwerk, Energiepolitik, Greenpeace, Klimaschutz, Umweltbundesamt, AKW, Atomausstieg, Atomkraft, Atomkraftgegner, Atomkraftwerk, Emissionshandel, Klimawandel, Kraftwerk, Stromversorgung, Bolivien, Indien, Fukushima, Asien, Brunsbüttel, Europa, Karlsruhe, Mannheim, Wackersdorf, Wilhelmshaven","http://www.zeit.de/2011/17/Kernenergie-Klimaschutz"
"Fragen an den Altkanzler: Verstehen Sie das, Herr Schmidt?","2011.17.51913","2011-04-19","Politik, Fragen an den Altkanzler, Energiepolitik, Kernenergie, Helmut-schmidt, Deutsche_Politiker, Helmut Schmidt, Giovanni di Lorenzo, Konrad Adenauer, Karl-Theodor zu Guttenberg, Franz Josef Strauß, Gerhard Schröder, Joschka Fischer, Lufthansa, Oskar Lafontaine, Bundestag, Demokratie, Hockey, Kampfsport, Publikum, Rugby, Dänemark, Niederlande, Auschwitz, Fukushima, Hamburg, Sachsen-Anhalt, Weimar","http://www.zeit.de/2011/17/Fragen-an-Helmut-Schmidt"
"Politik und Lyrik Nr. 7: Out of area: Jagdhaus zur güldenen Füchsin","2011.17.51914","2011-04-19","Politik, Politik und Lyrik Nr. 7, Politik, Lyrik, Lyrik, Nato, Gedicht, Information, Jagd, Ostern, Wald, Serbien","http://www.zeit.de/2011/17/politik-und-lyrik-7"
"Neue Verfassung: Warum wir uns Sorgen machen","2011.17.51915","2011-04-19","Politik, Neue Verfassung, Ungarn, Zensur, Verfassung, Europäische Union, Verfassung, Viktor Orbán, Europäischer Gerichtshof, Ungarn, Ernst Gottfried Mahrenholz, Rentenreform, Mitteleuropa","http://www.zeit.de/2011/17/ungarn-verfassung-op-ed"
"Italien: Kann man die Mafia besiegen?","2011.17.51916","2011-04-27","Politik, Italien, Italien, Organisierte_kriminalitaet, Kriminalitaet, Boss, Camorra, Gomorrha, Mafia, Razzia, Schwarzarbeit, Soldat, Verhaftung, Italien, Europa, Neapel","http://www.zeit.de/2011/17/Italien-Mafia"
"Tschernobyl: Verseucht? Ach was!","2011.17.51917","2011-04-26","Politik, Tschernobyl, Weissrussland, Kernkraftwerk, Naturkatastrophe, Alexander Lukaschenko, Europäische Union, Atomkraft, Atomkraftwerk, Weißrussland, Litauen, Russland, Sowjetunion, Minsk, Moskau, Tschernobyl","http://www.zeit.de/2011/17/Weissrussland-Atomkraftwerk"
"Jürgen Trittin: Es gibt kein linkes Lebensgefühl","2011.17.51918","2011-04-24","Politik, Jürgen Trittin, Trittin-juergen, Gruene, Deutsche_Politiker, Jürgen Trittin, Grüne, SPD, Winfried Kretschmann, CDU, FDP, Olaf Scholz, Renate Künast, Allianz, Atomenergie, Franz Alt, Umfrage, Windenergie, Baden-Württemberg, Japan, Berlin, Bremen, Fukushima, Mecklenburg-Vorpommern, Rheinland-Pfalz","http://www.zeit.de/2011/17/Interview-Trittin"
"Linkspartei: Die Linke rechnet ab","2011.17.51919","2011-04-20","Politik, Linkspartei, Linkspartei, Politische_linke, Partei, Oskar Lafontaine, Claudia Roth, Grüne, Die Linke, SPD, Jutta Ditfurth, SPD-Fraktion, Ulrich Maurer, Bodo Ramelow, Dirndl, PDS, WASG, Berlin, Bremen, Gorleben, Rheinland-Pfalz","http://www.zeit.de/2011/17/Die-Linke"
