"id","qdap_value_ampl","qdap_nword"
"49033","2.66862","1305"
"49034","-8.34948","1600"
"49035","-5.59806","958"
"49036","-0.8407","1128"
"49037","0.00497999999999976","1924"
"49038","-2.7795","1320"
"49039","-1.44656","1306"
"49040","0.2483","234"
"49041","-4.44922","1390"
"49042","-4.12376","1202"
"49043","-4.33854","340"
"49044","0.0571000000000003","588"
"49045","-8.49302","1171"
"49046","-8.1929","2061"
"49047","-1.91204","1130"
"49048","0.63974","1575"
"49049","-3.59124","767"
"49050","-6.65424","1332"
"49051","-7.60034","1479"
"49052","-17.69092","3728"
"49053","-5.02104","799"
"49054","0.6132","221"
"49055","1.20564","795"
"49056","-2.25724","1348"
"49057","-8.8369","1496"
"49058","-2.54548","480"
"49059","-2.73124","186"
