"id","qdap_value_ampl","qdap_nword"
"26006","1.90738","889"
"26007","-1.98286","1933"
"26008","-0.739","1244"
"26009","-2.28286","1062"
"26010","-6.99484","436"
"26011","-0.93016","186"
"26012","-2.47438","283"
"26013","-1.7819","313"
"26014","-0.7887","266"
"26015","-1.95902","273"
"26016","-2.361","707"
"26017","-6.22392","1428"
"26018","-3.96816","510"
"26019","-2.7803","862"
"26020","1.90738","888"
"26021","-2.768","176"
"26022","2.64398","429"
"26023","-3.34774","1228"
"26024","1.64132","607"
"26025","-2.5227","1235"
"26026","1.48076","318"
"26027","-0.96702","859"
"26028","-12.64436","5369"
"26029","-0.5816","464"
"26030","-11.13716","923"
"26031","1.26746","1344"
"26032","-1.1647","261"
"26033","1.0908","180"
"26034","-3.20646","576"
"26035","-1.52778","664"
"26036","-0.9635","192"
"26037","-1.15638","2027"
"26038","5.81184","779"
"26039","-10.7159","1191"
"26040","-3.2927","183"
"26041","-0.1419","145"
"26042","-3.55494","594"
"26043","-1.62188","679"
"26044","-7.05522","710"
"26045","-0.00989999999999999","873"
"26046","-2.24176","680"
"26047","-3.05196","625"
"26048","0.20442","2354"
"26049","-7.9706","557"
