"id","qdap_value_ampl","qdap_nword"
"44110","0.42866","1936"
"44111","-1.2278","217"
"44112","-4.64034","1037"
"44113","-0.70646","1438"
"44114","-16.07306","4839"
"44115","-1.96042","907"
"44116","-1.5051","693"
"44117","0.3355","221"
"44118","-9.8803","1470"
"44119","-3.34864","567"
"44120","-2.29964","1985"
"44121","-0.36814","1413"
"44122","0","6"
"44123","-2.7135","243"
"44124","-4.15456","1275"
"44125","1.71712","1063"
"44126","-2.35596","923"
"44127","-2.1381","811"
"44128","-1.2659","1003"
"44129","-0.4491","810"
"44130","-0.4055","413"
"44131","6.4608","3022"
"44132","-6.09748","1363"
"44133","-5.29076","1014"
"44134","0.87908","1103"
"44135","-0.54862","1284"
"44136","2.50826","315"
"44137","-7.40858","812"
"44138","1.70638","953"
"44139","-1.32506","503"
"44140","-4.1167","326"
"44141","-7.94668","953"
"44142","-3.9113","309"
"44143","0.13944","812"
"44144","-0.86618","766"
