"id","qdap_value_ampl","qdap_nword"
"50948","-4.33114","1363"
"50949","-0.71094","695"
"50950","-2.8802","679"
"50951","-2.11372","740"
"50952","-11.99146","1450"
"50953","-1.0917","498"
"50954","-2.82524","681"
"50955","-6.67954","2212"
"50956","-3.41738","597"
"50957","-2.05764","373"
"50958","-11.6938","1448"
"50959","-4.36496","2353"
"50960","-3.91282","727"
"50961","-1.42006","1579"
"50962","-2.3197","1208"
"50963","-14.0906","2309"
"50964","-9.19284","1039"
"50965","-6.54944","1410"
"50966","-9.98676","1210"
"50967","-3.75404","1079"
"50968","-8.4392","1665"
"50969","-1.94422","1616"
"50970","-2.80264","938"
"50971","-1.65476","834"
"50972","-3.4098","1138"
"50973","-5.00398","637"
"50974","-5.54796","1072"
"50975","0.21058","212"
"50976","-2.49624","936"
"50977","-5.56824","1830"
"50978","-3.99152","1184"
"50979","-5.29128","1764"
"50980","9.27302","2108"
"50981","-3.79566","760"
"50982","-1.3923","1160"
"50983","-5.01742","1389"
"50984","-1.9591","1453"
