"id","qdap_value_ampl","qdap_nword"
"42409","1.269","260"
"42410","-0.6842","220"
"42411","7.46384","1676"
"42412","-1.24456","819"
"42413","-5.30418","911"
"42414","-6.8175","1436"
"42415","-0.6474","336"
"42416","-3.64586","1749"
"42417","1.5471","466"
"42418","-1.73318","1001"
"42419","-5.26172","1045"
"42420","1.37124","193"
"42421","-3.81188","306"
"42422","-7.52692","1603"
"42423","-5.63954","668"
"42424","-1.19762","220"
"42425","-2.0805","58"
"42426","1.47994","372"
"42427","-1.73192","226"
"42428","-1.5724","585"
"42429","-6.04738","588"
"42430","-0.00459999999999995","479"
"42431","-1.203","456"
"42432","-6.78278","628"
"42433","-1.00666","210"
"42434","-1.2128","376"
"42435","1.8567","292"
"42436","-2.93172","1416"
"42437","-1.3114","212"
"42438","-4.52704","914"
"42439","-0.24828","1319"
"42440","-0.8094","203"
"42441","-1.58024","640"
"42442","-3.23268","1124"
"42443","0.95676","181"
"42444","-1.5099","199"
"42445","-0.7366","74"
"42446","-5.00792","923"
"42447","-2.90928","1603"
"42448","-0.5938","606"
"42449","-3.6041","720"
"42450","-1.2719","320"
"42451","-0.2101","353"
"42452","-6.2631","337"
"42453","-7.02728","1454"
"42454","1.0326","500"
"42455","-6.98592","1275"
"42456","-3.86692","1710"
"42457","-0.2707","75"
"42458","-1.1974","212"
"42459","0.53228","95"
"42460","-0.1626","271"
"42461","-0.5696","189"
"42462","2.98316","1289"
"42463","-0.16786","1029"
"42464","-13.30272","2124"
"42465","-4.9638","550"
"42466","-2.40058","1219"
"42467","-2.93202","534"
"42468","-4.81668","1210"
"42469","-0.8984","86"
"42470","-2.42316","1509"
"42471","-0.47872","97"
"42472","5.58004","1479"
"42473","-0.0274","149"
"42474","-0.3418","115"
"42475","-1.3666","262"
"42476","2.08162","517"
"42477","-1.4627","90"
"42478","-1.5251","831"
"42479","-7.41886","1182"
