"title","number","date","keywords","link"
"Friedensbewegung: Luftwaffeln mit Schlagsahne","2002.18.27488","2006-10-10","Feuilleton, Friedensbewegung, Bundeswehr, Internationale_Beziehungen, Frieden, Pazifismus, Geschichte, Friedensbewegung, Innenpolitik, Innere_sicherheit, Terrorismus, Bundeswehr, Internationale Beziehungen, Frieden, Pazifismus, Geschichte, Friedensbewegung, Innenpolitik, Innere Sicherheit, Grüne, SPD, Friedensbewegung, Willy Brandt, Jugendamt, Attac, DDR, Ostermarsch, Kenia, MIT, Bonn, Berlin, Europa, Hannover","http://www.zeit.de/2002/18/200218_frieden_echt_xml"
"Amoklauf: Eines gab es in Erfurt nicht: einen Amoklauf","2002.18.27489","2006-11-21","Politik, Amoklauf, Gesellschaft_und_soziales_Leben, Gewalt, Amoklauf, Gesellschaft_und_soziales_Leben, Gewalt, Aggression, Amoklauf, Lehrer, Mord, Schule, Seele, Sprache, Strafrecht, Verbrechen, Wahl, Erfurt","http://www.zeit.de/2002/18/200218_robertleicht_2904_xml"
"Die Liberalalas","2002.18.27490","2002-04-25","Politik, , Guido Westerwelle, FDP, CSU, Manfred Güllner, SPD, Wolfgang Schäuble, Gesundheitswesen, Koalitionsverhandlung, Staatsverschuldung, Volksparteien, Sachsen-Anhalt, Bayern, Berlin, Hamburg","http://www.zeit.de/2002/18/Die_Liberalalas"
"Der Machtverderber","2002.18.27491","2002-04-25","Politik, , Jacques Chirac, Lionel Jospin, Frankreich, Front National, Frédéric Beigbeder, Gianfranco Fini, Pen, Rechtspopulismus","http://www.zeit.de/2002/18/Der_Machtverderber"
"Shmooze-Politik","2002.18.27492","2002-04-25","Politik, , Lobby, George W.  Bush, Ariel Scharon, Dwight D.  Eisenhower, Israel, Antiamerikanismus, Antisemitismus, Demokratisierung, James Baker, Palästinenser, Republikaner (USA), USA, Irak, Europa, New York, Washington D.C","http://www.zeit.de/2002/18/Shmooze-Politik"
"Segen des Skandals","2002.18.27493","2002-04-25","Politik, , Parteiengesetz, CDU, Helmut Kohl, SPD, Bundestag, Bundestagspräsident, Erbschaft, Euro, Kapitalgesellschaft, Pelz, Skandal","http://www.zeit.de/2002/18/Segen_des_Skandals"
"WORTE DER WOCHE","2002.18.27494","2002-04-25","Politik, , FDP, Jacques Chirac, Claudia Roth, IG Metall, Kurt Biedenkopf, Lionel Jospin, Anschlag, Cornelia Pieper, Premierminister, Streik, Frankreich, Dschenin, Sachsen, Sachsen-Anhalt","http://www.zeit.de/2002/18/WORTE_DER_WOCHE"
"UNbelehrbar","2002.18.27495","2002-04-25","Politik, , UN, Europäische Union, Drohung, Entwicklungsland, Folter, Gewalt, Jiang Zemin, Menschenrechtsverletzung, Präsident, Staatsbesuch, China, Iran, Simbabwe, Tschetschenien, Europa, Teheran","http://www.zeit.de/2002/18/UNbelehrbar"
"Tony und Gordon, Musterknaben","2002.18.27496","2002-04-25","Politik, , Labour, Tony Blair, Gordon Brown, Europäische Union, Gerhard Schröder, British National Party, Leitzins, Spitzensteuersatz, Großbritannien, London","http://www.zeit.de/2002/18/Tony_und_Gordon_Musterknaben"
"Politograf 129b","2002.18.27497","2002-04-25","Politik, , Jassir Arafat, Bundesregierung, Bundesjustizministerium, Geschichte","http://www.zeit.de/2002/18/Politograf_129b"
"Leise tröpfelt der Hahn","2002.18.27498","2002-04-25","Politik, , Hugo Chávez, Saddam Hussein, Opec, Venezuela, Bruttoinlandsprodukt, Irak, Produktion, Russland, Volkswirtschaft, Ölpreis, Iran, Israel, Libyen, Saudi Arabien, Sowjetunion, USA, Asien, Moskau, Nordamerika, Westafrika, Westeuropa","http://www.zeit.de/2002/18/Leise_troepfelt_der_Hahn"
"Brüsseler Loch","2002.18.27499","2002-04-25","Politik, , Romano Prodi, Rem Koolhaas, Architekt, EU-Kommissionspräsident, Guy Verhofstadt, Premierminister, Schönheit, Niederlande, Europa, Brüssel","http://www.zeit.de/2002/18/Bruesseler_Loch"
"Das Gestern als Gesetz","2002.18.27500","2002-04-25","Politik, , Edelgard Bulmahn, SPD, Bildung, Bundesrat, Bundestag, Gebühr, Hans-Böckler-Stiftung, Studiengebühr, Thomas Oppermann, USA, Australien, England, Hannover, Harvard","http://www.zeit.de/2002/18/Das_Gestern_als_Gesetz"
"Mehr Geld für Familien, mehr Freiheit für die Bildung","2002.18.27501","2002-04-25","Politik, , SPD, FDP, Grüne, Fachhochschulen, Gesundheitspolitik, Sozialpolitik, Abfindung, Arbeitgeber, Autonomie, Bildung, Bündnis für Arbeit, Euro, Ganztagsschule, Kindergeld, Kündigungsschutz, Spitzensteuersatz, Staatsquote, Teilzeitarbeit, Versicherung, Weiterbildung, ZVS","http://www.zeit.de/2002/18/Mehr_Geld_fuer_Familien_mehr_Freiheit_fuer_die"
"Adieu, Neue Mitte","2002.18.27502","2002-04-25","Politik, , Lionel Jospin, Ralf Dahrendorf, Demokratie, Frankreich, Globalisierung, Kanzleramt, Parlamentswahl, Stichwahl, Einwanderung, Österreich, Dänemark, Europa, Italien, Norwegen, Portugal, Balkan, Brüssel, Kärnten, Rotterdam, Sachsen-Anhalt, Westeuropa","http://www.zeit.de/2002/18/Adieu_Neue_Mitte"
"Im Keller des Ministers","2002.18.27503","2002-04-25","Politik, , Simonis, Heide Simonis, CDU, SAP, SPD-Fraktion, Finanzbehörde, Landesregierung, Landtag, Minister, Ministerpräsident, Rechnungshof, Software, Test, Schleswig-Holstein, Hamburg, Kiel","http://www.zeit.de/2002/18/Im_Keller_des_Ministers"
"Frieden ist noch immer möglich","2002.18.27504","2002-04-25","Politik, , Nusseibeh, Ehud Barak, Hisbollah, Besatzung, Gewalt, Israel, Palästinenser, Selbstmordattentäter, Aggression, Betrug, Camp David, Südlibanon","http://www.zeit.de/2002/18/Frieden_ist_noch_immer_moeglich"
"Nach Dschenin","2002.18.27505","2002-04-25","Politik, , Hamas, Ariel Scharon, Dschihad, Israel, Kabinett, Lärm, Zeitung, Dschenin, Oder, Palästina","http://www.zeit.de/2002/18/Nach_Dschenin"
"Feindbilder","2002.18.27506","2002-04-25","Politik, , Václav Havel, Europäische Union, Autismus, Bernd Posselt, EU-Mitgliedschaft, Edvard Beneš, Mode, Resolution, Trauma, Vertreibung, Vaclav Klaus, Wahlkampf, Wiederbelebung, Beziehung, Tschechische Republik, Weltkrieg, Öffentlichkeit, Mitteleuropa, München, Prag","http://www.zeit.de/2002/18/Feindbilder"
"Schroiber gegen Ströder","2002.18.27507","2002-04-25","Politik, , Romano Prodi, SPD, Bundesregierung, Oskar Lafontaine, Irak, Ostdeutschland, Rechtspopulismus, Solidarität, Edmund Stoiber, Wahlwerbung, Israel, USA, Europa, Berlin, Brüssel, Kuwait, Nizza, Sachsen-Anhalt","http://www.zeit.de/2002/18/Schroiber_gegen_Stroeder"
"Apfelstrudel mit Sanktionen","2002.18.27508","2002-04-25","Politik, , Ronald Reagan, Max Weber, Sokrates, Griechenland, Kosovo, Rumänien, Athen","http://www.zeit.de/2002/18/Apfelstrudel_mit_Sanktionen"
"Schwarzbrot, nicht Torte","2002.18.27509","2002-04-25","Politik, , CDU, FDP, Grüne, Reinhard Höppner, SPD, Arbeit, Arbeitslosengeld, Cornelia Pieper, Fluss, Leuna, Märchen, Rätsel, Tariflohn, Umwelt, Wolfgang Böhmer, Sachsen-Anhalt, Berlin, Elbe, Magdeburg","http://www.zeit.de/2002/18/Schwarzbrot_nicht_Torte"
"Moralischer Hörsturz","2002.18.27510","2002-04-25","Politik, , Bevölkerung, Autor, Bundestag, Eltern, Embryo, Embryonenschutzgesetz, Forschung, Nachwuchs, Parlament, Schicksal, Schizophrenie, Umfrage","http://www.zeit.de/2002/18/Moralischer_Hoersturz"
"Verschlüsselte Botschaften","2002.18.27511","2002-04-25","Dossier, , Otto Schily, Helmut Kohl, Bundesregierung, Nelson Mandela, Osama bin Laden, Afghanistan, Anschlag, Einwanderung, Geheimdienst, Israel, Palästinenser, Terrorismus, Trauma, Zentralrat der Juden","http://www.zeit.de/2002/18/Verschluesselte_Botschaften"
"Der Kessel steht unter Druck","2002.18.27512","2002-04-25","Dossier, , Geheimdienst, Osama bin Laden, Allah, Anschlag, Islamismus, Libanon, Pakistan, Tunesien, Afghanistan, Frankreich, Israel, Sudan, Baden-Württemberg, Berlin, Mailand, Straßburg","http://www.zeit.de/2002/18/Der_Kessel_steht_unter_Druck"
"Koalition des Terrors","2002.18.27513","2002-04-25","Dossier, , Osama bin Laden, Afghanistan, Ausbildung, Dschihad, Pakistan, Ulrich Kersten, Albanien, Algerien, Bangladesch, Großbritannien, Sowjetunion, Spanien, Sudan, Europa, Frankfurt am Main, Kaschmir","http://www.zeit.de/2002/18/Koalition_des_Terrors"
"Streit der Strafverfolger","2002.18.27514","2002-04-25","Dossier, , Amerika, USA, Otto Schily, Anschlag, Chor, Osama bin Laden, Personalausweis, Polizei, Rechtsstaat, Staatsanwaltschaft, Todesstrafe, US-Justizministerium, World Trade Center, Frankreich, Kuba, Duisburg, Europa, New York, Washington D.C","http://www.zeit.de/2002/18/Streit_der_Strafverfolger"
"Aufwärts unter Absturzgefahr","2002.18.27515","2002-04-25","Wirtschaft, , Gutachten, Botschaft, Bruttoinlandsprodukt, Dollar, Konsum, Winter, Öffentlichkeit, Ölpreis","http://www.zeit.de/2002/18/Aufwaerts_unter_Absturzgefahr"
"Der Zeuge schlägt zurück","2002.18.27516","2002-04-25","Wirtschaft, , Bill Gates, Microsoft, Architektur, Recht, Chaos, Gericht, Innovation, Internet, Prozess, Technik, Unternehmen, Windows, USA","http://www.zeit.de/2002/18/Der_Zeuge_schlaegt_zurueck"
"Das ist bodenloser Wahnsinn","2002.18.27517","2002-04-25","Wirtschaft, , Industriepolitik, Gerhard Schröder, Erkki Liikanen, Bundesregierung, Europäische Union, VW, EU-Kommission, Jürgen Rüttgers, Forschungspolitik, Emissionshandel, Holzmann, Industriepolitik, Region, Unternehmen, Weißbuch, Finnland, Brüssel, Brandenburg, Thüringen","http://www.zeit.de/2002/18/Das_ist_bodenloser_Wahnsinn"
"Notfallplan für Kleinsparer","2002.18.27518","2002-04-25","Wirtschaft, , Thomas Bieler, Bundesaufsichtsamt für das Kreditwesen, Bundesverband deutscher Banken, Direktbank, Eigenkapital, Euro, Finanzdienstleister, Geldanlage, Sparkasse, Verbraucherzentrale, Frankreich, Niederlande, Portugal, Dresden, Nordrhein-Westfalen, Nürnberg","http://www.zeit.de/2002/18/Notfallplan_fuer_Kleinsparer"
"Die Verlierer der Weltgeschichte","2002.18.27519","2002-04-25","Wirtschaft, , Demokratisierung, Globalisierung, Intelligenz, Mauritius, Mentalität, Politikwissenschaft, Reichtum, Schwellenland, Society, Afrika, Botsuana, Burkina Faso, Ghana, Mali","http://www.zeit.de/2002/18/Die_Verlierer_der_Weltgeschichte"
