"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"38673","-2.4079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38674","-2.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38675","-2.9448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38676","0.318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38677","3.8717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38678","2.5273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38679","-0.5988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38680","-4.876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38681","-1.7389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38682","-1.8592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38683","-2.4079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38684","-1.6906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38685","-2.3498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38686","0.8491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38687","-0.9975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38688","-3.4174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38689","-1.6541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38690","-0.7507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38691","-2.0375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38692","0.5883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38693","-4.9581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38694","-0.4302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38695","-2.664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38696","1.6394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38697","-2.6868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38698","-7.4233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38699","6.1755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38700","0.2344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38701","-4.147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38702","-0.0131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38703","0.1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38704","-0.6912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38705","0.1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38706","-4.1643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38707","-4.8768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38708","-0.2138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38709","0.0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38710","-1.1733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38711","-0.6331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38712","-0.8386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38713","-4.0358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38714","1.2542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38715","-1.4951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38716","-0.5457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38717","-2.818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38718","0.3422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38719","-0.7925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38720","0.5723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38721","1.2534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38722","0.6831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38723","-1.5838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38724","-1.3917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38725","3.4445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38726","-0.6543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38727","-0.3126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38728","-1.1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38729","0.5049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38730","-0.00270000000000008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38731","-4.384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
