"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"44399","-2.8251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44400","-0.5156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44401","-5.7034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44402","-2.8067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44403","-7.4489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44404","-3.4621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44405","0.0772000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44406","-5.054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44407","1.0736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44408","-3.6681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44409","-5.718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44410","0.6799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44411","-5.3593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44412","-0.4917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44413","1.2607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44414","-6.7926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44415","1.9057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44416","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44417","0.6179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44418","-1.5239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44419","-0.4625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44420","-0.8363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44421","0.0871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44422","2.0461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44423","-2.7442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44424","1.2967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44425","-0.0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44426","0.9223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44427","-7.729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44428","-4.745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44429","0.7477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44430","2.4454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44431","0.5701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44432","-2.0263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44433","-1.2904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44434","-0.5775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44435","-2.0514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44436","-9.1318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44437","-1.214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44438","-2.1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44439","-8.4134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44440","-0.2558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44441","-7.6062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44442","0.5011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44443","-5.7832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44444","-2.8566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44445","-5.3213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44446","0.3823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44447","-3.0895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44448","-1.7849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44449","-2.1423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44450","0.5247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44451","-1.117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44452","-1.214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44453","-0.6053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44454","-1.7225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44455","-0.5727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44456","0.4673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44457","-5.4836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
