"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"43331","-17.1457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43332","0.6912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43333","-2.3378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43334","-11.9322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43335","1.2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43336","-10.4813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43337","-7.7274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43338","-5.0417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43339","-9.0986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43340","-1.3264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43341","-9.4729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43342","-5.1401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43343","2.1643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43344","1.0881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43345","-3.7776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43346","-1.7323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43347","0.2991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43348","-0.5813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43349","-2.3447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43350","-0.5857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43351","-2.8977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43352","-0.5652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43353","0.4364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43354","-5.1405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43355","-0.519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43356","-0.6816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43357","-1.4574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43358","-10.3063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43359","-1.6247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43360","-1.8669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43361","1.1893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43362","-6.3102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43363","-0.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43364","0.704100000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43365","0.0836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43366","-5.2217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43367","1.7893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43368","-2.835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43369","1.7925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43370","-0.3492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43371","0.7529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43372","6.0445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
