"id","qdap_value_ampl","qdap_nword"
"53017","-6.04586","1369"
"53018","-2.45126","1098"
"53019","-5.08102","1308"
"53020","-3.2252","979"
"53021","-0.2128","328"
"53022","-1.48382","451"
"53023","-4.99048","1314"
"53024","-4.0327","1090"
"53025","-8.17858","1085"
"53026","-0.80448","808"
"53027","-1.27304","479"
"53028","-1.01226","462"
"53029","0.08148","1355"
"53030","-4.19954","1375"
"53031","-4.4805","570"
"53032","-0.7538","302"
"53033","-1.66068","715"
"53034","3.08392","2112"
"53035","2.6649","332"
"53036","-4.2333","1090"
"53037","-2.6363","659"
"53038","-0.6044","629"
"53039","-2.79274","2243"
"53040","2.5303","1341"
"53041","-5.66616","1236"
"53042","-2.3084","400"
