"id","qdap_value_ampl","qdap_nword"
"43045","-0.215","216"
"43046","-4.8717","223"
"43047","-5.58976","668"
"43048","-0.9271","83"
"43049","-0.84778","1272"
"43050","-0.78986","889"
"43051","-2.12752","1180"
"43052","-6.9751","1509"
"43053","-6.20838","1351"
"43054","-4.90606","1380"
"43055","-0.0781999999999997","426"
"43056","-9.9528","2486"
"43057","-0.60162","225"
"43058","-3.6552","2184"
"43059","-4.95642","628"
"43060","-1.71676","547"
"43061","-6.4637","2448"
"43062","-0.5755","213"
"43063","-2.76608","581"
"43064","-1.0885","125"
"43065","-4.5148","1004"
"43066","1.69428","1097"
"43067","-4.26742","600"
"43068","-10.33596","1213"
"43069","-1.0773","305"
"43070","2.58418","1197"
"43071","1.1938","271"
"43072","0.1091","84"
"43073","-4.5196","1021"
"43074","-9.98516","1248"
"43075","1.72038","329"
"43076","-3.265","1002"
"43077","-0.6926","144"
"43078","-1.51998","1262"
"43079","-1.8639","392"
"43080","-5.9353","809"
"43081","-0.4771","516"
"43082","-3.18188","825"
"43083","-6.65","947"
"43084","-1.9849","463"
"43085","0.93878","317"
"43086","-1.40018","264"
"43087","1.265","315"
"43088","-0.8485","141"
"43089","-9.95288","2144"
"43090","-3.2268","168"
"43091","1.55708","1285"
"43092","-0.71586","773"
"43093","-2.21494","1745"
"43094","-2.29974","1222"
"43095","-3.43614","1746"
"43096","0.9405","206"
"43097","1.721","199"
"43098","0.3431","152"
"43099","-11.31924","931"
"43100","-0.5931","173"
"43101","-1.36874","364"
"43102","-2.0094","441"
"43103","-3.1533","903"
"43104","-5.426","1520"
"43105","-0.99352","777"
"43106","1.10948","1172"
"43107","-3.5318","905"
"43108","0.4136","108"
"43109","0.2305","82"
"43110","-2.42764","1233"
"43111","0.7693","261"
"43112","-0.9698","323"
"43113","-0.82306","697"
