"id","qdap_value_ampl","qdap_nword"
"26644","0.25608","624"
"26645","0.64678","341"
"26646","-3.8135","1394"
"26647","0.4032","278"
"26648","0.58148","1498"
"26649","-11.3588","1037"
"26650","-0.9901","239"
"26651","-2.49276","2332"
"26652","-1.60338","1150"
"26653","-1.52656","1697"
"26654","-2.12472","1283"
"26655","0.44024","425"
"26656","-8.09878","912"
"26657","-2.61388","1687"
"26658","-0.7564","319"
"26659","0.6768","782"
"26660","-2.10298","1027"
"26661","-0.1099","442"
"26662","-4.09916","607"
"26663","-0.0331999999999999","304"
"26664","-3.52292","1340"
"26665","-3.95128","4016"
"26666","-0.1455","794"
"26667","-0.84198","706"
"26668","2.93444","950"
"26669","0.2148","211"
"26670","1.2147","153"
"26671","-2.28048","837"
"26672","-3.974","486"
"26673","2.47928","171"
"26674","6.62878","1448"
"26675","-0.92286","280"
"26676","-1.52342","1712"
"26677","-0.0243600000000002","1077"
"26678","NaN","2440"
"26679","0.26572","281"
"26680","-8.44106","1997"
"26681","-0.82006","241"
"26682","-0.3338","148"
"26683","-6.2277","1584"
"26684","-4.8679","977"
"26685","-5.9385","1439"
"26686","2.99872","335"
"26687","-1.41016","301"
"26688","-18.04474","1937"
"26689","-0.2715","188"
"26690","0.50544","1326"
