"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"18561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
"18611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1998"
