"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"38142",0.0127086277871304,949,18,22,-3.4543,0.3776,951,-3.0767,0.2179,-3.3799,-3.162
"38143",-0.0408209897011028,2253,50,61,-8.7556,3.8081,2263,-4.9475,3.3545,-7.4694,-4.1149
"38144",0.0580090868286696,905,16,37,-3.6837,2.8275,906,-0.8562,2.507,-3.2349,-0.7279
"38145",-0.077037164446015,34,0,1,0,0.004,35,0.004,0,0,0
"38146",-0.0260574271326225,285,6,8,-2.5522,0.126,289,-2.4262,0,-1.74,-1.74
"38147",0.105937974097922,427,7,21,-2.8103,1.9253,430,-0.885,1.8613,-2.8007,-0.9394
"38148",-0.0100716674051796,574,2,7,-0.4208,0.518,581,0.0972,0.494,-0.4208,0.0732
"38149",-0.0477053780624932,843,13,19,-3.013,3.0706,847,0.0576000000000003,2.3993,-1.7707,0.6286
"38150",0.00408313438995351,2361,44,64,-11.5039,4.0175,2367,-7.4864,3.1001,-9.534,-6.4339
"38151",-0.0105077140341346,959,12,17,-3.3837,1.3901,965,-1.9936,1.2516,-3.3133,-2.0617
"38152",-0.0472598961100585,1739,37,65,-8.5455,3.8578,1744,-4.6877,2.7568,-7.6967,-4.9399
"38153",-0.0365402009108967,1840,34,59,-6.3307,5.7746,1845,-0.556100000000001,4.5909,-4.7406,-0.1497
"38154",-0.0701134166903882,1875,41,51,-8.7786,7.0171,1880,-1.7615,4.5448,-7.6296,-3.0848
"38155",-0.0200948255758883,402,10,5,-2.5837,0.357,408,-2.2267,0.341,-2.451,-2.11
"38156",0.0809846513078508,491,8,16,-3.1108,2.7077,495,-0.4031,2.1539,-2.301,-0.1471
"38157",-0.0649905774496019,159,6,0,-1.0829,0,162,-1.0829,0,-1.0637,-1.0637
"38158",-0.0224380884547865,311,5,11,-0.7899,0.5819,315,-0.208,0.3446,-0.72,-0.3754
"38159",0.00360510199809474,960,27,22,-7.4054,1.9149,964,-5.4905,1.6575,-5.07,-3.4125
"38160",0.0611970651760648,318,7,12,-1.3687,2.5459,323,1.1772,2.4332,-1.3543,1.0789
"38161",0.0586327989960418,635,17,24,-5.7976,3.1992,639,-2.5984,2.4,-3.4552,-1.0552
"38162",-0.00141982844264351,367,6,10,-0.7809,0.7323,371,-0.0486,0.7003,-0.7269,-0.0266
"38163",0.0493842094959612,610,8,16,-2.5554,2.0341,614,-0.5213,1.8772,-2.541,-0.6638
"38164",-0.0737518227994786,1742,45,53,-15.3061,2.7518,1747,-12.5543,2.2563,-11.8952,-9.6389
"38165",-0.101176175235464,703,19,26,-6.0009,2.3415,707,-3.6594,2.11,-5.4774,-3.3674
"38166",0.0252470461989547,1185,30,31,-7.93,3.9523,1189,-3.9777,3.5076,-6.7504,-3.2428
"38167",0.0739755501499362,1401,34,68,-10.6608,5.1272,1406,-5.5336,4.7564,-9.6191,-4.8627
"38168",0.0271558467944944,952,14,23,-4.4609,1.5868,960,-2.8741,0.9604,-3.2882,-2.3278
"38169",0.103308111538133,1389,27,35,-6.0048,6.1349,1394,0.1301,4.6402,-4.6624,-0.0221999999999998
"38170",0.00971003142387296,673,12,13,-2.8451,1.7448,676,-1.1003,1.7168,-2.7713,-1.0545
"38171",-0.0802564986696012,432,18,17,-3.8172,0.7408,436,-3.0764,0.4991,-3.2977,-2.7986
"38172",-0.0481836376914038,204,3,9,-1.9257,0.4469,208,-1.4788,0.2313,-1.9257,-1.6944
"38173",-0.0266273792689531,303,5,12,-1.2485,0.8291,307,-0.4194,0.6313,-1.1997,-0.5684
"38174",-0.110555761541681,1312,33,41,-8.8767,3.8193,1316,-5.0574,3.5121,-6.1084,-2.5963
"38175",0.0193390968420624,135,1,3,-0.8102,0.2367,138,-0.5735,0.2287,-0.8102,-0.5815
"38176",0.0338995309804139,578,9,20,-2.7282,2.304,580,-0.4242,1.5978,-2.1494,-0.5516
"38177",0.145464597213639,950,23,58,-6.105,5.8328,952,-0.2722,2.9394,-5.6275,-2.6881
"38178",0.000676123403782813,35,0,1,0,0.004,37,0.004,0,0,0
"38179",-0.00743735744161095,35,2,0,-0.0096,0,36,-0.0096,0,0,0
"38180",-0.0845829496919449,1149,16,36,-5.1033,0.4877,1152,-4.6156,0.1169,-5.0841,-4.9672
"38181",-0.0657770870127235,199,2,4,-1.0148,0.0989,204,-0.9159,0,-1.0148,-1.0148
"38182",-0.0112911638440145,105,3,7,-0.3518,0.3956,108,0.0438,0.3716,-0.3422,0.0294
"38183",0.00980484711900328,370,5,8,-1.7847,1.1468,375,-0.6379,1.1268,-1.3076,-0.1808
"38184",-0.0174255647739839,455,6,14,-1.7986,0.7997,459,-0.9989,0.6689,-1.7436,-1.0747
"38185",0.0283201022140642,1077,14,40,-3.7977,3.4209,1081,-0.3768,2.5648,-2.7092,-0.1444
"38186",0.0562872733649192,140,2,6,-0.0354,0.6208,143,0.5854,0.6048,0,0.6048
"38187",-0.0371640430905628,1720,48,29,-8.4665,2.8029,1725,-5.6636,2.4855,-7.7561,-5.2706
"38188",0.000412568498503517,94,2,5,-0.3393,0.02,97,-0.3193,0,-0.3345,-0.3345
"38189",0.0286684387840478,1538,17,37,-4.4602,3.4679,1541,-0.992299999999999,3.251,-3.8766,-0.6256
"38190",0.00731687251335045,154,2,9,-0.1682,0.7377,158,0.5695,0.7137,-0.1634,0.5503
"38191",0,63,3,3,-0.2184,0.012,66,-0.2064,0,-0.2088,-0.2088
"38192",0.00045003516037041,79,2,1,-0.2136,0.004,82,-0.2096,0,-0.2088,-0.2088
"38193",0.000544331053951817,54,1,1,-0.0048,0.004,57,-0.000799999999999999,0,0,0
"38194",0.000963086824686154,69,2,3,-0.2136,0.012,72,-0.2016,0,-0.2088,-0.2088
"38195",0.00592270320750017,271,4,7,-0.7514,0.5175,276,-0.2339,0.3394,-0.7466,-0.4072
"38196",-0.0478167318943548,265,13,10,-1.228,0.1491,269,-1.0789,0.1131,-1.1133,-1.0002
"38197",0.000447213595499958,80,4,0,-0.4272,0,83,-0.4272,0,-0.2088,-0.2088
"38198",0.0327609094986154,680,14,19,-3.6884,0.8932,683,-2.7952,0.7439,-3.2877,-2.5438
"38199",0,50,2,0,-0.668,0,53,-0.668,0,-0.6632,-0.6632
"38200",0.0960190747918381,268,1,18,-0.2715,1.2192,273,0.9477,1.0162,-0.2715,0.7447
"38201",0,77,2,1,-0.668,0.004,80,-0.664,0,-0.6632,-0.6632
"38202",0.0648323759986452,2101,52,79,-15.1368,6.0418,2105,-9.095,3.9109,-9.5817,-5.6708
"38203",0.0574362729862014,88,3,3,-0.0692,0.6024,93,0.5332,0.5984,0,0.5984
"38204",0.0097577154474133,93,2,1,-0.0096,0.004,96,-0.0056,0,0,0
"38205",-0.0271007588052355,266,8,5,-1.9222,0.02,271,-1.9022,0,-1.3064,-1.3064
"38206",-0.0551524152361386,1207,22,32,-9.8943,1.7625,1215,-8.1318,1.5037,-6.4251,-4.9214
"38207",-0.0356424879514383,95,3,0,-0.3645,0,98,-0.3645,0,-0.3549,-0.3549
