"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"47020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
"47060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2008"
