"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"6106",0.00968700319643981,970,13,35,-3.1743,0.8851,973,-2.2892,0.4991,-2.7459,-2.2468
"6107",0.0159194866957834,353,8,7,-3.0649,1.0859,373,-1.979,0.9057,-3.0601,-2.1544
"6108",-0.048569358091852,495,14,16,-2.0374,0.5991,498,-1.4383,0.5391,-1.1911,-0.652
"6109",-0.0174207847013901,1083,16,19,-5.0302,0.4613,1087,-4.5689,0.3274,-4.4562,-4.1288
"6110",0.0654471655805711,1059,30,33,-7.0791,3.0561,1061,-4.023,2.7827,-5.6587,-2.876
"6111",-0.01565054560503,1042,21,26,-3.9184,2.2289,1045,-1.6895,1.9171,-2.9625,-1.0454
"6112",0.0231970411159577,254,7,7,-1.9659,0.9077,258,-1.0582,0.8877,-1.4199,-0.5322
"6113",-0.0768254732685682,347,8,11,-2.9593,0.1327,351,-2.8266,0,-2.9103,-2.9103
"6114",0.0240508983294962,1492,32,52,-8.8625,2.4088,1497,-6.4537,1.5774,-7.4939,-5.9165
"6115",-0.144367540266821,624,9,32,-3.4083,0.7314,627,-2.6769,0.5436,-3.3519,-2.8083
"6116",0.0138767756327176,1275,24,27,-6.2096,1.7291,1278,-4.4805,1.3873,-5.4984,-4.1111
"6117",0.0258434821421334,325,2,6,-0.8081,0.3502,331,-0.4579,0.3302,-0.8081,-0.4779
"6118",0.0575578399440458,656,23,15,-7.2646,1.4627,661,-5.8019,1.4227,-5.8174,-4.3947
"6119",0.0199843408968392,925,11,29,-2.6066,3.727,928,1.1204,2.8468,-2.5225,0.3243
"6120",-0.0798109771244859,575,4,13,-1.2194,0.4192,580,-0.8002,0.3752,-1.2146,-0.8394
"6121",0.030418306844799,460,8,29,-1.7625,1.2104,463,-0.5521,1.1104,-1.5802,-0.4698
"6122",-0.0658981586727254,395,12,7,-5.3233,0.5836,398,-4.7397,0.393,-4.5111,-4.1181
"6123",-0.0372072673871142,2023,49,83,-14.4562,4.7594,2029,-9.6968,4.1227,-11.0232,-6.9005
"6124",-0.0842600096242566,1298,13,47,-4.8921,2.9656,1301,-1.9265,2.3084,-4.8297,-2.5213
"6125",0.0283776931682489,1248,16,30,-3.3266,0.9863,1253,-2.3403,0.8035,-3.1645,-2.361
"6126",0.0135309196182035,140,3,9,-1.4093,0.2492,142,-1.1601,0.2172,-1.349,-1.1318
"6127",0.0361139502698344,782,7,36,-2.0472,1.8981,785,-0.1491,1.4888,-1.639,-0.1502
"6128",-0.0338206879277937,749,11,25,-2.0634,1.8563,751,-0.2071,1.7803,-1.2538,0.5265
"6129",-0.0879681731676057,314,4,10,-2.6694,0.6969,318,-1.9725,0.4472,-2.6694,-2.2222
"6130",-0.0010914103126635,833,23,33,-5.872,1.6422,839,-4.2298,1.3761,-3.6875,-2.3114
"6131",0.00334040278828966,1802,33,92,-9.5818,8.1461,1806,-1.4357,5.9756,-8.2919,-2.3163
"6132",0.00704315939435973,1549,32,54,-9.0088,3.7664,1553,-5.2424,3.1984,-7.4735,-4.2751
