"id","qdap_value_ampl","qdap_nword"
"57208","-2.83488","523"
"57209","-5.08058","1299"
"57210","-4.37444","1992"
"57211","1.98698","374"
"57212","-1.3058","590"
"57213","-3.96758","1378"
"57214","0.79202","609"
"57215","-0.744","231"
"57216","-3.0827","761"
"57217","-4.7231","1640"
"57218","-4.68054","762"
"57219","-4.4573","2163"
"57220","1.83824","603"
"57221","-6.5981","816"
"57222","-14.3446","2114"
"57223","1.8393","974"
"57224","-2.12418","1617"
"57225","-2.6105","640"
"57226","-0.0286400000000001","916"
"57227","-0.20006","376"
"57228","-0.4057","219"
"57229","-5.0545","552"
"57230","0.51726","1184"
"57231","-1.4791","314"
"57232","-1.9091","598"
"57233","2.58998","1625"
"57234","-6.16068","918"
"57235","-7.67164","1138"
"57236","-7.05552","2443"
"57237","-2.33876","1160"
"57238","-0.17","330"
"57239","-2.54868","1318"
"57240","5.2319","1805"
"57241","-4.8304","776"
